== scout: M=32 ic=adv nu=0.05 dt=0.0000125 steps=800 lambda=-0.05 E0=144 engine=fft modes=137065 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
104,0.001300,1.307450063e2,8.713706468e4,6.791177907e7,1.551523680e5,1.164e-7,35.611107,0.045692
106,0.001325,1.305273683e2,8.697230436e4,6.783071339e7,2.910083229e4,1.133e-7,6.691977,0.008580
108,0.001350,1.303101513e2,8.679978482e4,6.773778750e7,-1.597705462e5,1.110e-7,-36.813581,-0.047173
110,0.001375,1.300933781e2,8.661700216e4,6.762974725e7,-3.876658822e5,1.089e-7,-89.512653,-0.114644
112,0.001400,1.298770762e2,8.642258820e4,6.750482489e7,-6.334109484e5,1.070e-7,-146.584582,-0.187664
114,0.001425,1.296612753e2,8.621614924e4,6.736251650e7,-8.794297295e5,1.054e-7,-204.005801,-0.261104
116,0.001450,1.294460053e2,8.599806991e4,6.720331723e7,-1.112199197e6,1.048e-7,-258.656781,-0.330995
118,0.001475,1.292312940e2,8.576930629e4,6.702844572e7,-1.322269523e6,1.035e-7,-308.331635,-0.394540
120,0.001500,1.290171666e2,8.553118729e4,6.683958195e7,-1.503958120e6,1.031e-7,-351.674791,-0.450020
122,0.001525,1.288036447e2,8.528523779e4,6.663863609e7,-1.654827507e6,1.027e-7,-388.068920,-0.496657
124,0.001550,1.285907457e2,8.503303177e4,6.642755856e7,-1.775045844e6,1.024e-7,-417.495603,-0.534431
126,0.001575,1.283784835e2,8.477607895e4,6.620819570e7,-1.866711204e6,1.025e-7,-440.386304,-0.563891
128,0.001600,1.281668682e2,8.451574521e4,6.598219096e7,-1.933200803e6,1.028e-7,-457.477077,-0.585977
130,0.001625,1.279559067e2,8.425320414e4,6.575092792e7,-1.978587374e6,1.030e-7,-469.676470,-0.601843
132,0.001650,1.277456033e2,8.398941563e4,6.551550944e7,-2.007148273e6,1.033e-7,-477.952670,-0.612725
134,0.001675,1.275359601e2,8.372512645e4,6.527676582e7,-2.022979267e6,1.040e-7,-483.243049,-0.619816
136,0.001700,1.273269776e2,8.346088740e4,6.503528475e7,-2.029714442e6,1.043e-7,-486.386978,-0.624189
138,0.001725,1.271186553e2,8.319708186e4,6.479145570e7,-2.030345961e6,1.052e-7,-488.081052,-0.626733
140,0.001750,1.269109916e2,8.293396095e4,6.454552242e7,-2.027132229e6,1.054e-7,-488.854555,-0.628125
142,0.001775,1.267039848e2,8.267168124e4,6.429763762e7,-2.021579959e6,1.061e-7,-489.062259,-0.628819
144,0.001800,1.264976324e2,8.241034168e4,6.404791556e7,-2.014484354e6,1.071e-7,-488.891155,-0.629055
146,0.001825,1.262919322e2,8.215001732e4,6.379647884e7,-2.006011666e6,1.077e-7,-488.377661,-0.628878
148,0.001850,1.260868815e2,8.189078802e4,6.354349713e7,-1.995809446e6,1.086e-7,-487.431980,-0.628171
150,0.001875,1.258824773e2,8.163276110e4,6.328921642e7,-1.983131470e6,1.095e-7,-485.866567,-0.626689
152,0.001900,1.256787165e2,8.137608763e4,6.303397820e7,-1.966966336e6,1.103e-7,-483.426125,-0.624097
154,0.001925,1.254755956e2,8.112097233e4,6.277822885e7,-1.946160786e6,1.113e-7,-479.816928,-0.620011
156,0.001950,1.252731102e2,8.086767750e4,6.252252010e7,-1.919530885e6,1.123e-7,-474.733774,-0.614029
158,0.001975,1.250712554e2,8.061652190e4,6.226750170e7,-1.885956058e6,1.132e-7,-467.883261,-0.605759
160,0.002000,1.248700255e2,8.036787545e4,6.201390791e7,-1.844452796e6,1.140e-7,-459.002502,-0.594851
162,0.002025,1.246694136e2,8.012215075e4,6.176253966e7,-1.794226500e6,1.152e-7,-447.872775,-0.581008
164,0.002050,1.244694119e2,7.987979266e4,6.151424402e7,-1.734701513e6,1.163e-7,-434.327996,-0.564000
166,0.002075,1.242700115e2,7.964126698e4,6.126989276e7,-1.665530907e6,1.169e-7,-418.258265,-0.543670
168,0.002100,1.240712020e2,7.940704906e4,6.103036154e7,-1.586588911e6,1.178e-7,-399.609085,-0.519934
170,0.002125,1.238729722e2,7.917761327e4,6.079651081e7,-1.497949991e6,1.187e-7,-378.377152,-0.492775
172,0.002150,1.236753096e2,7.895342370e4,6.056916937e7,-1.399859348e6,1.192e-7,-354.603837,-0.462235
174,0.002175,1.234782004e2,7.873492662e4,6.034912103e7,-1.292699911e6,1.198e-7,-328.367592,-0.428407
176,0.002200,1.232816299e2,7.852254446e4,6.013709426e7,-1.176960681e6,1.203e-7,-299.776501,-0.391426
178,0.002225,1.230855822e2,7.831667139e4,5.993375468e7,-1.053210561e6,1.206e-7,-268.962034,-0.351458
180,0.002250,1.228900408e2,7.811766993e4,5.973969974e7,-9.220806182e5,1.211e-7,-236.074788,-0.308699
182,0.002275,1.226949879e2,7.792586827e4,5.955545470e7,-7.842562351e5,1.212e-7,-201.282643,-0.263370
184,0.002300,1.225004052e2,7.774155774e4,5.938146940e7,-6.404789948e5,1.213e-7,-164.771330,-0.215717
186,0.002325,1.223062737e2,7.756498996e4,5.921811482e7,-4.915566395e5,1.212e-7,-126.747039,-0.166016
188,0.002350,1.221125736e2,7.739637339e4,5.906567907e7,-3.383781993e5,1.211e-7,-87.440324,-0.114577
190,0.002375,1.219192851e2,7.723586903e4,5.892436253e7,-1.819306057e5,1.209e-7,-47.110393,-0.061751
192,0.002400,1.217263875e2,7.708358540e4,5.879427203e7,-2.331283885e4,1.206e-7,-6.048717,-0.007930
194,0.002425,1.215338602e2,7.693957295e4,5.867541461e7,1.362560671e5,1.200e-7,35.418982,0.046444
196,0.002450,1.213416827e2,7.680381827e4,5.856769117e7,2.954380850e5,1.197e-7,76.933176,0.100888
198,0.002475,1.211498343e2,7.667623871e4,5.847089089e7,4.527881364e5,1.188e-7,118.103899,0.154876
200,0.002500,1.209582949e2,7.655667782e4,5.838468710e7,6.067774174e5,1.184e-7,158.517176,0.207855
202,0.002525,1.207670445e2,7.644490224e4,5.830863542e7,7.558272717e5,1.177e-7,197.744323,0.259251
204,0.002550,1.205760641e2,7.634060059e4,5.824217483e7,8.983515648e5,1.170e-7,235.353549,0.308488
206,0.002575,1.203853356e2,7.624338452e4,5.818463204e7,1.032804573e6,1.163e-7,270.923065,0.355009
208,0.002600,1.201948417e2,7.615279225e4,5.813522943e7,1.157730816e6,1.154e-7,304.054725,0.398289
210,0.002625,1.200045665e2,7.606829456e4,5.809309646e7,1.271813080e6,1.148e-7,334.387168,0.437853
212,0.002650,1.198144956e2,7.598930302e4,5.805728424e7,1.373915090e6,1.141e-7,361.607499,0.473296
214,0.002675,1.196246160e2,7.591518007e4,5.802678276e7,1.463115834e6,1.131e-7,385.460677,0.504290
216,0.002700,1.194349163e2,7.584525062e4,5.800053989e7,1.538733380e6,1.124e-7,405.756027,0.530593
218,0.002725,1.192453868e2,7.577881436e4,5.797748153e7,1.600336945e6,1.120e-7,422.370542,0.552055
220,0.002750,1.190560199e2,7.571515846e4,5.795653186e7,1.647747054e6,1.113e-7,435.248922,0.568615
222,0.002775,1.188668093e2,7.565356987e4,5.793663292e7,1.681024487e6,1.107e-7,444.400572,0.580298
224,0.002800,1.186777509e2,7.559334675e4,5.791676278e7,1.700449599e6,1.103e-7,449.893985,0.587205
226,0.002825,1.184888420e2,7.553380870e4,5.789595159e7,1.706494102e6,1.095e-7,451.849081,0.589504
228,0.002850,1.183000818e2,7.547430536e4,5.787329513e7,1.699787826e6,1.093e-7,450.428213,0.587417
230,0.002875,1.181114710e2,7.541422322e4,5.784796557e7,1.681083003e6,1.088e-7,445.826512,0.581207
232,0.002900,1.179230117e2,7.535299067e4,5.781921927e7,1.651218576e6,1.083e-7,438.262254,0.571166
234,0.002925,1.177347075e2,7.529008124e4,5.778640172e7,1.611086667e6,1.080e-7,427.967839,0.557601
236,0.002950,1.175465631e2,7.522501533e4,5.774894990e7,1.561602964e6,1.074e-7,415.181827,0.540825
238,0.002975,1.173585845e2,7.515736045e4,5.770639214e7,1.503682270e6,1.070e-7,400.142384,0.521149
240,0.003000,1.171707788e2,7.508673050e4,5.765834611e7,1.438219919e6,1.067e-7,383.082313,0.498877
242,0.003025,1.169831537e2,7.501278425e4,5.760451521e7,1.366079305e6,1.064e-7,364.225730,0.474296
244,0.003050,1.167957179e2,7.493522333e4,5.754468375e7,1.288085300e6,1.060e-7,343.786338,0.447682
246,0.003075,1.166084808e2,7.485379004e4,5.747871155e7,1.205023000e6,1.057e-7,321.967131,0.419294
248,0.003100,1.164214523e2,7.476826527e4,5.740652802e7,1.117640956e6,1.052e-7,298.961318,0.389378
250,0.003125,1.162346430e2,7.467846667e4,5.732812635e7,1.026657883e6,1.050e-7,274.954195,0.358169
252,0.003150,1.160480637e2,7.458424719e4,5.724355791e7,9.327717400e5,1.043e-7,250.125670,0.325896
254,0.003175,1.158617256e2,7.448549419e4,5.715292706e7,8.366700427e5,1.041e-7,224.653149,0.292783
256,0.003200,1.156756401e2,7.438212902e4,5.705638657e7,7.390403357e5,1.035e-7,198.714488,0.259056
258,0.003225,1.154898188e2,7.427410720e4,5.695413369e7,6.405798159e5,1.032e-7,172.490748,0.224946
260,0.003250,1.153042734e2,7.416141895e4,5.684640679e7,5.420032370e5,1.027e-7,146.168519,0.190690
262,0.003275,1.151190156e2,7.404409017e4,5.673348271e7,4.440483753e5,1.026e-7,119.941612,0.156538
264,0.003300,1.149340568e2,7.392218352e4,5.661567443e7,3.474785108e5,1.022e-7,94.011972,0.122750
266,0.003325,1.147494084e2,7.379579963e4,5.649332926e7,2.530815655e5,1.018e-7,68.589694,0.089597
268,0.003350,1.145650814e2,7.366507817e4,5.636682704e7,1.616657354e5,1.017e-7,43.892096,0.057362
270,0.003375,1.143810865e2,7.353019856e4,5.623657846e7,7.405165520e4,1.014e-7,20.141835,0.026336
272,0.003400,1.141974337e2,7.339138027e4,5.610302309e7,-8.938675364e3,1.012e-7,-2.435892,-0.003187
274,0.003425,1.140141327e2,7.324888251e4,5.596662715e7,-8.649578723e4,1.011e-7,-23.616957,-0.030910
276,0.003450,1.138311921e2,7.310300311e4,5.582788066e7,-1.578388794e5,1.009e-7,-43.182598,-0.056545
278,0.003475,1.136486202e2,7.295407660e4,5.568729400e7,-2.222334801e5,1.011e-7,-60.924212,-0.079815
280,0.003500,1.134664240e2,7.280247141e4,5.554539378e7,-2.790098106e5,1.008e-7,-76.648445,-0.100462
282,0.003525,1.132846097e2,7.264858611e4,5.540271789e7,-3.275809701e5,1.010e-7,-90.182339,-0.118254
284,0.003550,1.131031826e2,7.249284485e4,5.525980988e7,-3.674600494e5,1.011e-7,-101.378295,-0.132994
286,0.003575,1.129221467e2,7.233569194e4,5.511721266e7,-3.982753140e5,1.014e-7,-110.118616,-0.144519
288,0.003600,1.127415049e2,7.217758576e4,5.497546167e7,-4.197826897e5,1.014e-7,-116.319405,-0.152716
290,0.003625,1.125612592e2,7.201899222e4,5.483507769e7,-4.318749133e5,1.017e-7,-119.933617,-0.157518
