== scout: M=8 ic=adv nu=0.05 dt=0.0005 steps=12000 lambda=0.05 E0=144 engine=fft modes=2109 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
0,0.000000,1.440000000e2,6.931937194e3,3.541327369e5,-7.286794014e4,1.782e-11,-210.238316,-4.115290
20,0.010000,1.379308784e2,5.472815196e3,2.496867204e5,-2.417405589e4,2.518e-10,-88.342307,-1.936351
40,0.020000,1.327837648e2,4.897673683e3,2.162275015e5,-5.073842427e3,2.275e-10,-20.719398,-0.469306
60,0.030000,1.279744700e2,4.793332498e3,2.155854792e5,1.571193863e4,1.991e-10,65.557474,1.457606
80,0.040000,1.231323708e2,4.857457541e3,2.266706418e5,7.396471313e3,2.080e-10,30.454085,0.652618
100,0.050000,1.183652717e2,4.646819720e3,2.164888441e5,-1.680256605e3,2.623e-10,-7.231856,-0.155228
120,0.060000,1.138254131e2,4.439318586e3,2.059642688e5,-7.968706734e2,2.707e-10,-3.590059,-0.077380
140,0.070000,1.095221594e2,4.149253311e3,1.893741777e5,-6.655547707e3,2.227e-10,-32.080701,-0.702899
160,0.080000,1.055237329e2,3.861299745e3,1.746707673e5,-3.516681660e3,1.926e-10,-18.215015,-0.402664
180,0.090000,1.017721435e2,3.653724993e3,1.655746615e5,-3.985131552e2,1.708e-10,-2.181408,-0.048137
200,0.100000,9.819577211e1,3.507349351e3,1.593586343e5,1.789878731e3,1.510e-10,10.206447,0.224635
220,0.110000,9.474449253e1,3.400534553e3,1.551438868e5,3.184445415e3,1.302e-10,18.729087,0.410515
240,0.120000,9.138558209e1,3.320621585e3,1.524366169e5,4.035658796e3,9.566e-11,24.306647,0.529487
260,0.130000,8.810030062e1,3.249711116e3,1.498457984e5,3.856088590e3,5.795e-11,23.731885,0.514674
280,0.140000,8.488807886e1,3.173745903e3,1.466096403e5,3.406591232e3,3.579e-11,21.467322,0.464716
300,0.150000,8.175384585e1,3.094606259e3,1.432470231e5,3.197285194e3,4.571e-11,20.663599,0.446402
320,0.160000,7.869900116e1,3.014817767e3,1.401636816e5,2.958927865e3,7.226e-11,19.629232,0.422210
340,0.170000,7.572572609e1,2.930295344e3,1.369748464e5,2.364304490e3,8.134e-11,16.136971,0.345217
360,0.180000,7.284302116e1,2.832015786e3,1.327371770e5,1.232951979e3,7.444e-11,8.707239,0.185773
380,0.190000,7.006833164e1,2.714416149e3,1.268605190e5,6.881353856e1,7.063e-11,0.507023,0.010849
400,0.200000,6.741781528e1,2.586174195e3,1.199899758e5,-4.102505697e2,6.850e-11,-3.172645,-0.068381
420,0.210000,6.489439424e1,2.462378961e3,1.132985879e5,-2.411863116e2,6.240e-11,-1.958970,-0.042575
440,0.220000,6.248888257e1,2.350825092e3,1.073944512e5,1.141804133e2,5.632e-11,0.971407,0.021264
460,0.230000,6.018865798e1,2.251472051e3,1.023196040e5,4.142028402e2,5.652e-11,3.679396,0.080963
480,0.240000,5.798272857e1,2.161711993e3,9.794672662e4,5.921834761e2,6.521e-11,5.478838,0.120920
