== scout: M=16 ic=null nu=0.05 dt=0.00025 steps=24000 lambda=0.05 E0=144 engine=fft modes=17077 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
2160,0.540000,9.066554355e-1,3.364882844e1,2.573738967e3,2.134054071e1,3.206e-12,12.684270,0.165833
2200,0.550000,8.740489814e-1,3.159433683e1,2.357859763e3,1.962573632e1,2.782e-12,12.423579,0.166471
2240,0.560000,8.434094188e-1,2.971195064e1,2.163873995e3,1.807693144e1,2.419e-12,12.168122,0.167079
2280,0.570000,8.145735595e-1,2.798419303e1,1.989269941e3,1.667580556e1,2.112e-12,11.918018,0.167658
2320,0.580000,7.873946657e-1,2.639559513e1,1.831849715e3,1.540630480e1,1.856e-12,11.673391,0.168205
2360,0.590000,7.617405703e-1,2.493244535e1,1.689687745e3,1.425431322e1,1.638e-12,11.434348,0.168721
2400,0.600000,7.374920313e-1,2.358257152e1,1.561094834e3,1.320738502e1,1.451e-12,11.200971,0.169207
2440,0.610000,7.145412891e-1,2.233515149e1,1.444587129e3,1.225452375e1,1.289e-12,10.973307,0.169661
2480,0.620000,6.927908008e-1,2.118054862e1,1.338859356e3,1.138599791e1,1.151e-12,10.751372,0.170085
2520,0.630000,6.721521277e-1,2.011016868e1,1.242761735e3,1.059318421e1,1.031e-12,10.535152,0.170478
2560,0.640000,6.525449569e-1,1.911633541e1,1.155280050e3,9.868432788e0,9.323e-13,10.324607,0.170841
2600,0.650000,6.338962382e-1,1.819218198e1,1.075518429e3,9.204949913e0,8.429e-13,10.119677,0.171172
2640,0.660000,6.161394240e-1,1.733155638e1,1.002684437e3,8.596695375e0,7.637e-13,9.920281,0.171474
2680,0.670000,5.992137957e-1,1.652893877e1,9.360761585e2,8.038292461e0,6.984e-13,9.726326,0.171744
2720,0.680000,5.830638693e-1,1.577936912e1,8.750709784e2,7.524948953e0,6.402e-13,9.537706,0.171985
2760,0.690000,5.676388675e-1,1.507838389e1,8.191158461e2,7.052387902e0,5.895e-13,9.354302,0.172195
2800,0.700000,5.528922519e-1,1.442196049e1,7.677188018e2,6.616787075e0,5.452e-13,9.175988,0.172375
2840,0.710000,5.387813066e-1,1.380646853e1,7.204416073e2,6.214726064e0,5.075e-13,9.002630,0.172525
2880,0.720000,5.252667682e-1,1.322862690e1,6.768933284e2,5.843140117e0,4.735e-13,8.834084,0.172646
2920,0.730000,5.123124956e-1,1.268546609e1,6.367247445e2,5.499279820e0,4.442e-13,8.670205,0.172736
2960,0.740000,4.998851756e-1,1.217429485e1,5.996234717e2,5.180675837e0,4.184e-13,8.510843,0.172798
3000,0.750000,4.879540593e-1,1.169267086e1,5.653097067e2,4.885107989e0,3.967e-13,8.355846,0.172829
3040,0.760000,4.764907268e-1,1.123837473e1,5.335325043e2,4.610578074e0,3.762e-13,8.205062,0.172832
3080,0.770000,4.654688757e-1,1.080938703e1,5.040665197e2,4.355285885e0,3.587e-13,8.058340,0.172806
3120,0.780000,4.548641317e-1,1.040386787e1,4.767091496e2,4.117607995e0,3.428e-13,7.915533,0.172751
3160,0.790000,4.446538782e-1,1.002013880e1,4.512780217e2,3.896078936e0,3.285e-13,7.776497,0.172669
3200,0.800000,4.348171032e-1,9.656666671e0,4.276087832e2,3.689374465e0,3.151e-13,7.641093,0.172558
3240,0.810000,4.253342613e-1,9.312049320e0,4.055531509e2,3.496296662e0,3.034e-13,7.509188,0.172421
3280,0.820000,4.161871489e-1,8.985002744e0,3.849771882e2,3.315760649e0,2.920e-13,7.380656,0.172258
3320,0.830000,4.073587923e-1,8.674349680e0,3.657597804e2,3.146782753e0,2.817e-13,7.255374,0.172068
3360,0.840000,3.988333462e-1,8.379009387e0,3.477912825e2,2.988469938e0,2.714e-13,7.133230,0.171854
3400,0.850000,3.905960013e-1,8.097988508e0,3.309723201e2,2.840010397e0,2.622e-13,7.014113,0.171616
3440,0.860000,3.826329016e-1,7.830372880e0,3.152127227e2,2.700665160e0,2.530e-13,6.897922,0.171355
3480,0.870000,3.749310686e-1,7.575320193e0,3.004305760e2,2.569760627e0,2.442e-13,6.784560,0.171072
3520,0.880000,3.674783332e-1,7.332053404e0,2.865513776e2,2.446681919e0,2.360e-13,6.673934,0.170767
3560,0.890000,3.602632730e-1,7.099854827e0,2.735072847e2,2.330866964e0,2.275e-13,6.565957,0.170443
3600,0.900000,3.532751559e-1,6.878060808e0,2.612364445e2,2.221801242e0,2.195e-13,6.460546,0.170099
3640,0.910000,3.465038885e-1,6.666056953e0,2.496823961e2,2.119013106e0,2.114e-13,6.357621,0.169737
3680,0.920000,3.399399689e-1,6.463273815e0,2.387935376e2,2.022069627e0,2.035e-13,6.257106,0.169357
3720,0.930000,3.335744438e-1,6.269183021e0,2.285226498e2,1.930572892e0,1.957e-13,6.158930,0.168961
3760,0.940000,3.273988694e-1,6.083293765e0,2.188264715e2,1.844156718e0,1.881e-13,6.063020,0.168550
3800,0.950000,3.214052749e-1,5.905149656e0,2.096653199e2,1.762483705e0,1.807e-13,5.969311,0.168124
3840,0.960000,3.155861303e-1,5.734325853e0,2.010027508e2,1.685242627e0,1.731e-13,5.877736,0.167684
3880,0.970000,3.099343154e-1,5.570426489e0,1.928052553e2,1.612146083e0,1.660e-13,5.788232,0.167231
3920,0.980000,3.044430925e-1,5.413082325e0,1.850419881e2,1.542928399e0,1.588e-13,5.700739,0.166765
3960,0.990000,2.991060808e-1,5.261948622e0,1.776845235e2,1.477343744e0,1.519e-13,5.615196,0.166288
4000,1.000000,2.939172327e-1,5.116703222e0,1.707066371e2,1.415164437e0,1.448e-13,5.531548,0.165801
4040,1.010000,2.888708123e-1,4.977044785e0,1.640841098e2,1.356179416e0,1.381e-13,5.449738,0.165303
4080,1.020000,2.839613751e-1,4.842691195e0,1.577945513e2,1.300192863e0,1.315e-13,5.369712,0.164796
4120,1.030000,2.791837499e-1,4.713378106e0,1.518172411e2,1.247022946e0,1.252e-13,5.291419,0.164279
4160,1.040000,2.745330215e-1,4.588857610e0,1.461329858e2,1.196500692e0,1.188e-13,5.214809,0.163755
4200,1.050000,2.700045149e-1,4.468897024e0,1.407239896e2,1.148468954e0,1.128e-13,5.139832,0.163223
4240,1.060000,2.655937805e-1,4.353277780e0,1.355737376e2,1.102781472e0,1.069e-13,5.066442,0.162684
4280,1.070000,2.612965808e-1,4.241794403e0,1.306668898e2,1.059302020e0,1.010e-13,4.994594,0.162138
4320,1.080000,2.571088776e-1,4.134253582e0,1.259891860e2,1.017903624e0,9.542e-14,4.924244,0.161586
4360,1.090000,2.530268203e-1,4.030473310e0,1.215273579e2,9.784678465e-1,9.001e-14,4.855350,0.161028
4400,1.100000,2.490467348e-1,3.930282095e0,1.172690507e2,9.408841382e-1,8.483e-14,4.787871,0.160466
4440,1.110000,2.451651137e-1,3.833518238e0,1.132027508e2,9.050492368e-1,7.982e-14,4.721768,0.159899
4480,1.120000,2.413786068e-1,3.740029162e0,1.093177203e2,8.708666201e-1,7.480e-14,4.657004,0.159328
4520,1.130000,2.376840119e-1,3.649670799e0,1.056039370e2,8.382460040e-1,7.013e-14,4.593543,0.158753
4560,1.140000,2.340782671e-1,3.562307021e0,1.020520400e2,8.071028807e-1,6.568e-14,4.531349,0.158175
4600,1.150000,2.305584427e-1,3.477809116e0,9.865327951e1,7.773580960e-1,6.138e-14,4.470390,0.157594
4640,1.160000,2.271217342e-1,3.396055301e0,9.539947103e1,7.489374595e-1,5.726e-14,4.410632,0.157011
