== scout: M=16 ic=adv nu=0.05 dt=0.000125 steps=48000 lambda=-0.05 E0=144 engine=fft modes=17077 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
4240,0.530000,7.651419667e-1,2.922038921e1,2.591473019e3,2.189424854e1,-6.554e-11,14.985597,0.168971
4320,0.540000,7.369624569e-1,2.717346094e1,2.343742486e3,1.995972347e1,-6.218e-11,14.690601,0.170324
4400,0.550000,7.107294959e-1,2.532328727e1,2.124234867e3,1.823473859e1,-5.868e-11,14.401557,0.171683
4480,0.560000,6.862578239e-1,2.364738313e1,1.929367647e3,1.669149962e1,-5.512e-11,14.116995,0.173026
4560,0.570000,6.633832180e-1,2.212609610e1,1.756029986e3,1.530679749e1,-5.153e-11,13.835968,0.174334
4640,0.580000,6.419598424e-1,2.074224854e1,1.601529314e3,1.406146365e1,-4.798e-11,13.558283,0.175600
4720,0.590000,6.218579360e-1,1.948081798e1,1.463541411e3,1.293961119e1,-4.450e-11,13.284464,0.176826
4800,0.600000,6.029618034e-1,1.832865013e1,1.340062545e3,1.192780442e1,-4.113e-11,13.015475,0.178019
4880,0.610000,5.851680776e-1,1.727420291e1,1.229363869e3,1.101433574e1,-3.791e-11,12.752352,0.179188
4960,0.620000,5.683842221e-1,1.630732206e1,1.129949456e3,1.018872216e1,-3.485e-11,12.495886,0.180339
5040,0.630000,5.525272424e-1,1.541904857e1,1.040519417e3,9.441434288e0,-3.197e-11,12.246455,0.181475
5120,0.640000,5.375225744e-1,1.460145646e1,9.599389175e2,8.763797489e0,-2.927e-11,12.004005,0.182591
5200,0.650000,5.233031205e-1,1.384751770e1,8.872130515e2,8.147981054e0,-2.676e-11,11.768147,0.183676
5280,0.660000,5.098084098e-1,1.315098962e1,8.214668080e2,7.587005454e0,-2.444e-11,11.538303,0.184718
5360,0.670000,4.969838617e-1,1.250632028e1,7.619290745e2,7.074727781e0,-2.230e-11,11.313844,0.185706
5440,0.680000,4.847801364e-1,1.190856752e1,7.079196065e2,6.605793734e0,-2.034e-11,11.094187,0.186626
5520,0.690000,4.731525606e-1,1.135332882e1,6.588380998e2,6.175562344e0,-1.854e-11,10.878858,0.187468
5600,0.700000,4.620606203e-1,1.083667956e1,6.141547616e2,5.780016588e0,-1.689e-11,10.667505,0.188227
5680,0.710000,4.514675097e-1,1.035511829e1,5.734020082e2,5.415672568e0,-1.539e-11,10.459895,0.188896
5760,0.720000,4.413397337e-1,9.905518076e0,5.361670796e2,5.079495955e0,-1.402e-11,10.255892,0.189474
5840,0.730000,4.316467549e-1,9.485083335e0,5.020854572e2,4.768829967e0,-1.277e-11,10.055431,0.189961
5920,0.740000,4.223606822e-1,9.091311466e0,4.708350116e2,4.481335711e0,-1.163e-11,9.858502,0.190357
6000,0.750000,4.134559948e-1,8.721958980e0,4.421308256e2,4.214943707e0,-1.059e-11,9.665131,0.190665
6080,0.760000,4.049092982e-1,8.375011592e0,4.157206323e2,3.967814590e0,-9.647e-12,9.475365,0.190889
6160,0.770000,3.966991090e-1,8.048657892e0,3.913808101e2,3.738306967e0,-8.784e-12,9.289268,0.191032
6240,0.780000,3.888056635e-1,7.741266177e0,3.689128721e2,3.524950737e0,-7.997e-12,9.106910,0.191099
6320,0.790000,3.812107483e-1,7.451364078e0,3.481403934e2,3.326424643e0,-7.278e-12,8.928364,0.191097
6400,0.800000,3.738975505e-1,7.177620661e0,3.289063209e2,3.141537178e0,-6.622e-12,8.753701,0.191029
6480,0.810000,3.668505238e-1,6.918830681e0,3.110706202e2,2.969210297e0,-6.024e-12,8.582983,0.190903
6560,0.820000,3.600552702e-1,6.673900741e0,2.945082164e2,2.808465508e0,-5.477e-12,8.416264,0.190722
