== scout: M=16 ic=adv nu=0.05 dt=0.0000625 steps=320 lambda=-0.05 E0=144 engine=fft modes=17077 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
53,0.003312,1.348364956e2,2.495117942e4,5.170812530e6,-5.415099889e5,3.659e-9,-434.055625,-2.094487
54,0.003375,1.346808619e2,2.485179333e4,5.141049336e6,-5.332501697e5,3.770e-9,-429.144217,-2.074480
55,0.003438,1.345258457e2,2.475355840e4,5.111640680e6,-5.260609517e5,3.777e-9,-425.038650,-2.058286
56,0.003500,1.343714403e2,2.465633494e4,5.082554749e6,-5.199985727e5,3.885e-9,-421.797136,-2.046209
57,0.003563,1.342176397e2,2.455997787e4,5.053757295e6,-5.150961804e5,3.869e-9,-419.459808,-2.038468
58,0.003625,1.340644391e2,2.446433969e4,5.025212570e6,-5.113623318e5,3.954e-9,-418.047115,-2.035187
59,0.003688,1.339118343e2,2.436927366e4,4.996884312e6,-5.087802482e5,4.001e-9,-417.558812,-2.036390
60,0.003750,1.337598223e2,2.427463694e4,4.968736746e6,-5.073078571e5,4.013e-9,-417.973590,-2.041999
61,0.003812,1.336084007e2,2.418029370e4,4.940735572e6,-5.068786132e5,4.068e-9,-419.249344,-2.051835
62,0.003875,1.334575682e2,2.408611809e4,4.912848899e6,-5.074030507e5,4.153e-9,-421.324058,-2.065616
63,0.003938,1.333073241e2,2.399199698e4,4.885048118e6,-5.087709937e5,4.177e-9,-424.117254,-2.082972
64,0.004000,1.331576684e2,2.389783230e4,4.857308669e6,-5.108543217e5,4.190e-9,-427.531933,-2.103446
65,0.004063,1.330086015e2,2.380354309e4,4.829610688e6,-5.135101763e5,4.222e-9,-431.456926,-2.126508
66,0.004125,1.328601245e2,2.370906712e4,4.801939532e6,-5.165844809e5,4.295e-9,-435.769554,-2.151566
67,0.004188,1.327122387e2,2.361436199e4,4.774286150e6,-5.199156474e5,4.337e-9,-440.338509,-2.177983
68,0.004250,1.325649455e2,2.351940580e4,4.746647311e6,-5.233383426e5,4.334e-9,-445.026840,-2.205086
69,0.004313,1.324182466e2,2.342419737e4,4.719025690e6,-5.266871993e5,4.387e-9,-449.694981,-2.232186
70,0.004375,1.322721436e2,2.332875596e4,4.691429802e6,-5.298003692e5,4.421e-9,-454.203705,-2.258588
71,0.004438,1.321266376e2,2.323312062e4,4.663873806e6,-5.325228267e5,4.409e-9,-458.416960,-2.283607
72,0.004500,1.319817299e2,2.313734907e4,4.636377183e6,-5.347093542e5,4.478e-9,-462.204510,-2.306583
73,0.004562,1.318374209e2,2.304151629e4,4.608964312e6,-5.362271531e5,4.488e-9,-465.444328,-2.326888
74,0.004625,1.316937109e2,2.294571281e4,4.581663941e6,-5.369580440e5,4.515e-9,-468.024723,-2.343943
75,0.004687,1.315505993e2,2.285004273e4,4.554508586e6,-5.368002327e5,4.541e-9,-469.846152,-2.357226
76,0.004750,1.314080849e2,2.275462158e4,4.527533876e6,-5.356696362e5,4.555e-9,-470.822715,-2.366276
77,0.004812,1.312661658e2,2.265957399e4,4.500777846e6,-5.335007725e5,4.616e-9,-470.883321,-2.370705
78,0.004875,1.311248392e2,2.256503136e4,4.474280214e6,-5.302472290e5,4.627e-9,-469.972517,-2.370201
79,0.004938,1.309841016e2,2.247112943e4,4.448081640e6,-5.258817332e5,4.626e-9,-468.051003,-2.364533
80,0.005000,1.308439485e2,2.237800591e4,4.422223002e6,-5.203958543e5,4.648e-9,-465.095823,-2.353549
81,0.005063,1.307043747e2,2.228579819e4,4.396744682e6,-5.137993707e5,4.669e-9,-461.100263,-2.337181
82,0.005125,1.305653739e2,2.219464107e4,4.371685893e6,-5.061193390e5,4.662e-9,-456.073462,-2.315442
