== scout: M=16 ic=adv nu=0.05 dt=0.00025 steps=400 lambda=-0.05 E0=144 engine=fft modes=17077 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
52,0.013000,1.155130505e2,1.726442839e4,3.184013929e6,1.489073757e4,4.730e-9,17.250195,0.093534
53,0.013250,1.150823324e2,1.719341428e4,3.172235283e6,1.868143995e4,4.726e-9,21.730925,0.117781
54,0.013500,1.146533646e2,1.712431858e4,3.160843726e6,2.141960768e4,4.702e-9,25.016596,0.135531
55,0.013750,1.142261057e2,1.705663995e4,3.149575007e6,2.325719775e4,4.671e-9,27.270550,0.147685
56,0.014000,1.138005254e2,1.698999642e4,3.138219335e6,2.448849737e4,4.639e-9,28.826960,0.156066
57,0.014250,1.133766007e2,1.692418205e4,3.126644162e6,2.549531642e4,4.602e-9,30.128861,0.163084
58,0.014500,1.129543113e2,1.685919163e4,3.114805022e6,2.667797051e4,4.566e-9,31.647983,0.171298
59,0.014750,1.125336347e2,1.679520986e4,3.102743297e6,2.838436621e4,4.527e-9,33.800550,0.182963
60,0.015000,1.121145418e2,1.673256721e4,3.090571807e6,3.084852438e4,4.469e-9,36.872434,0.199630
61,0.015250,1.116969939e2,1.667166976e4,3.078450848e6,3.414755531e4,4.418e-9,40.964769,0.221849
62,0.015500,1.112809423e2,1.661291417e4,3.066558481e6,3.818285587e4,4.349e-9,45.967680,0.249027
63,0.015750,1.108663295e2,1.655660055e4,3.055059401e6,4.268754889e4,4.296e-9,51.565596,0.279455
64,0.016000,1.104530924e2,1.650285602e4,3.044076676e6,4.725838514e4,4.230e-9,57.272978,0.310494
65,0.016250,1.100411675e2,1.645158006e4,3.033670014e6,5.140696150e4,4.176e-9,62.494862,0.338909
66,0.016500,1.096304969e2,1.640241906e4,3.023823141e6,5.462261988e4,4.118e-9,66.603127,0.361282
67,0.016750,1.092210349e2,1.635477367e4,3.014441564e6,5.643809787e4,4.063e-9,69.017278,0.374451
68,0.017000,1.088127533e2,1.630783764e4,3.005360578e6,5.648903626e4,4.009e-9,69.278389,0.375922
69,0.017250,1.084056460e2,1.626066298e4,2.996362076e6,5.455973636e4,3.971e-9,67.106411,0.364173
70,0.017500,1.079997316e2,1.621224294e4,2.987197698e6,5.060983530e4,3.927e-9,62.434094,0.338845
71,0.017750,1.075950537e2,1.616160221e4,2.977615210e6,4.477942444e4,3.898e-9,55.414586,0.300774
72,0.018000,1.071916786e2,1.610788381e4,2.967384791e6,3.737310525e4,3.874e-9,46.403495,0.251893
73,0.018250,1.067896923e2,1.605042267e4,2.956322163e6,2.882612008e4,3.849e-9,35.919453,0.195013
74,0.018500,1.063891939e2,1.598879830e4,2.944306057e6,1.965767917e4,3.824e-9,24.589314,0.133530
75,0.018750,1.059902900e2,1.592286190e4,2.931288379e6,1.041774908e4,3.814e-9,13.085272,0.071080
76,0.019000,1.055930874e2,1.585273643e4,2.917296404e6,1.633835949e3,3.805e-9,2.061267,0.011201
77,0.019250,1.051976865e2,1.577879140e4,2.902427283e6,-6.236228021e3,3.797e-9,-7.904570,-0.042973
78,0.019500,1.048041762e2,1.570159676e4,2.886835995e6,-1.284065653e4,3.790e-9,-16.355861,-0.088960
79,0.019750,1.044126289e2,1.562186247e4,2.870718533e6,-1.795603000e4,3.782e-9,-22.988335,-0.125098
80,0.020000,1.040230985e2,1.554037111e4,2.854292495e6,-2.149424317e4,3.790e-9,-27.662458,-0.150610
81,0.020250,1.036356190e2,1.545791137e4,2.837777369e6,-2.349468913e4,3.784e-9,-30.398271,-0.165585
82,0.020500,1.032502053e2,1.537521899e4,2.821376628e6,-2.410404486e4,3.801e-9,-31.354409,-0.170867
83,0.020750,1.028668551e2,1.529293077e4,2.805263333e6,-2.354738244e4,3.809e-9,-30.795121,-0.167880
84,0.021000,1.024855515e2,1.521155436e4,2.789570364e6,-2.209510953e4,3.818e-9,-29.050430,-0.158412
85,0.021250,1.021062670e2,1.513145498e4,2.774385708e6,-2.003033067e4,3.844e-9,-26.475089,-0.144395
86,0.021500,1.017289666e2,1.505285752e4,2.759752579e6,-1.762061739e4,3.859e-9,-23.411658,-0.127697
87,0.021750,1.013536113e2,1.497586092e4,2.745673580e6,-1.509700903e4,3.888e-9,-20.161791,-0.109969
88,0.022000,1.009801608e2,1.490046092e4,2.732117762e6,-1.264157528e4,3.914e-9,-16.968033,-0.092540
89,0.022250,1.006085761e2,1.482657655e4,2.719029283e6,-1.038335360e4,3.938e-9,-14.006407,-0.076375
90,0.022500,1.002388209e2,1.475407670e4,2.706336460e6,-8.401213373e3,3.959e-9,-11.388328,-0.062086
91,0.022750,9.987086255e1,1.468280377e4,2.693960217e6,-6.731397589e3,3.976e-9,-9.169090,-0.049974
92,0.023000,9.950467231e1,1.461259270e4,2.681821311e6,-5.377234790e3,3.992e-9,-7.359727,-0.040101
93,0.023250,9.914022570e1,1.454328487e4,2.669846031e6,-4.318754361e3,4.005e-9,-5.939173,-0.032352
94,0.023500,9.877750193e1,1.447473749e4,2.657970394e6,-3.520540318e3,4.007e-9,-4.864393,-0.026490
95,0.023750,9.841648357e1,1.440682968e4,2.646143066e6,-2.936937475e3,4.009e-9,-4.077146,-0.022198
96,0.024000,9.805715588e1,1.433946646e4,2.634327315e6,-2.514499548e3,4.012e-9,-3.507103,-0.019090
97,0.024250,9.769950615e1,1.427258220e4,2.622502320e6,-2.192201921e3,3.994e-9,-3.071907,-0.016718
98,0.024500,9.734352292e1,1.420614417e4,2.610664049e6,-1.900352328e3,3.976e-9,-2.675395,-0.014558
99,0.024750,9.698919506e1,1.414015683e4,2.598825807e6,-1.559301459e3,3.966e-9,-2.205494,-0.012000
100,0.025000,9.663651084e1,1.407466652e4,2.587018436e6,-1.079013425e3,3.947e-9,-1.533270,-0.008342
101,0.025250,9.628545680e1,1.400976598e4,2.575290006e6,-3.603653665e2,3.925e-9,-0.514449,-0.002799
102,0.025500,9.593601651e1,1.394559768e4,2.563704810e6,7.012245817e2,3.912e-9,1.005657,0.005470
103,0.025750,9.558816936e1,1.388235470e4,2.552341419e6,2.209539669e3,3.897e-9,3.183235,0.017314
104,0.026000,9.524188929e1,1.382027789e4,2.541289583e6,4.258686603e3,3.891e-9,6.162954,0.033516
105,0.026250,9.489714371e1,1.375964814e4,2.530645796e6,6.921954049e3,3.883e-9,10.061237,0.054705
106,0.026500,9.455389262e1,1.370077270e4,2.520507473e6,1.023919208e4,3.875e-9,14.946883,0.081247
107,0.026750,9.421208822e1,1.364396534e4,2.510965775e6,1.420402850e4,3.888e-9,20.820968,0.113136
108,0.027000,9.387167506e1,1.358952062e4,2.502097381e6,1.875282783e4,3.899e-9,27.598954,0.149897
109,0.027250,9.353259085e1,1.353768373e4,2.493955729e6,2.375780340e4,3.919e-9,35.098772,0.190523
110,0.027500,9.319476814e1,1.348861881e4,2.486562581e6,2.902687935e4,3.941e-9,43.039068,0.233470
111,0.027750,9.285813668e1,1.344237942e4,2.479901022e6,3.431251476e4,3.971e-9,51.051252,0.276725
112,0.028000,9.252262654e1,1.339888619e4,2.473911212e6,3.933058164e4,4.012e-9,58.707240,0.317963
113,0.028250,9.218817152e1,1.335791626e4,2.468490117e6,4.378857444e4,4.052e-9,65.561984,0.354780
114,0.028500,9.185471277e1,1.331910866e4,2.463496137e6,4.742023296e4,4.103e-9,71.206316,0.384983
115,0.028750,9.152220200e1,1.328198733e4,2.458758915e6,5.002162512e4,4.149e-9,75.322501,0.406885
116,0.029000,9.119060382e1,1.324600102e4,2.454093731e6,5.148248768e4,4.203e-9,77.732876,0.419564
117,0.029250,9.085989707e1,1.321057594e4,2.449318990e6,5.180665604e4,4.250e-9,78.432093,0.423029
118,0.029500,9.053007461e1,1.317517441e4,2.444274561e6,5.111690083e4,4.299e-9,77.595786,0.418258
119,0.029750,9.020114167e1,1.313935115e4,2.438838313e6,4.964219005e4,4.343e-9,75.562620,0.407097
120,0.030000,8.987311299e1,1.310279860e4,2.432938334e6,4.768872206e4,4.372e-9,72.791659,0.392026
121,0.030250,8.954600893e1,1.306537439e4,2.426558913e6,4.559925247e4,4.389e-9,69.801677,0.375835
122,0.030500,8.921985129e1,1.302710689e4,2.419739402e6,4.370753094e4,4.395e-9,67.102437,0.361258
123,0.030750,8.889465913e1,1.298817840e4,2.412566279e6,4.229554986e4,4.394e-9,65.129302,0.350627
124,0.031000,8.857044540e1,1.294888955e4,2.405159866e6,4.156060085e4,4.373e-9,64.191761,0.345595
125,0.031250,8.824721454e1,1.290961100e4,2.397657985e6,4.159701543e4,4.334e-9,64.443484,0.346980
