== scout: M=32 ic=adv nu=0.05 dt=0.0000125 steps=800 lambda=-0.05 E0=144 engine=fft modes=137065 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
104,0.001300,1.307448708e2,8.709631804e4,6.786230361e7,9.675613687e4,1.150e-7,22.218192,0.028515
106,0.001325,1.305273381e2,8.692887124e4,6.777803593e7,-2.505927888e4,1.118e-7,-5.765467,-0.007395
108,0.001350,1.303102328e2,8.675388524e4,6.768224026e7,-2.096971724e5,1.099e-7,-48.343004,-0.061965
110,0.001375,1.300935772e2,8.656885104e4,6.757165242e7,-4.335270530e5,1.078e-7,-100.157747,-0.128316
112,0.001400,1.298773982e2,8.637238720e4,6.744448270e7,-6.755372998e5,1.059e-7,-156.424367,-0.200324
114,0.001425,1.296617252e2,8.616407891e4,6.730019397e7,-9.183044050e5,1.048e-7,-213.152492,-0.272898
116,0.001450,1.294465875e2,8.594428254e4,6.713923815e7,-1.148441012e6,1.037e-7,-267.252452,-0.342107
118,0.001475,1.292320127e2,8.571391982e4,6.696278210e7,-1.356610009e6,1.029e-7,-316.543687,-0.405183
120,0.001500,1.290180258e2,8.547428048e4,6.677244758e7,-1.537213202e6,1.025e-7,-359.690235,-0.460433
122,0.001525,1.288046479e2,8.522684697e4,6.657008222e7,-1.687864758e6,1.018e-7,-396.087575,-0.507094
124,0.001550,1.285918968e2,8.497314927e4,6.635757212e7,-1.808748563e6,1.018e-7,-425.722379,-0.545152
126,0.001575,1.283797862e2,8.471465346e4,6.613670012e7,-1.901940821e6,1.021e-7,-449.022865,-0.575154
128,0.001600,1.281683265e2,8.445268395e4,6.590904962e7,-1.970759309e6,1.023e-7,-466.713245,-0.598024
130,0.001625,1.279575248e2,8.418837687e4,6.567595014e7,-2.019181540e6,1.024e-7,-479.681784,-0.614892
132,0.001650,1.277473858e2,8.392266038e4,6.543845875e7,-2.051357310e6,1.026e-7,-488.868513,-0.626958
134,0.001675,1.275379121e2,8.365625668e4,6.519737019e7,-2.071227389e6,1.033e-7,-495.175728,-0.635371
