== scout: M=2 ic=adv nu=0.05 dt=0.00025 steps=400 lambda=-0.05 E0=144 engine=fft modes=33 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
0,0.000000,1.440000000e2,4.357101449e2,1.453217391e3,1.165407202e2,-3.568e-14,5.349461,1.603899
2,0.000500,1.439782134e2,4.357535486e2,1.453650454e3,1.156095836e2,-1.434e-13,5.306191,1.590610
4,0.001000,1.439564247e2,4.357959982e2,1.454077809e3,1.146756199e2,-1.229e-13,5.262812,1.577297
6,0.001500,1.439346338e2,4.358374912e2,1.454499438e3,1.137388799e2,-1.428e-13,5.219325,1.563959
8,0.002000,1.439128409e2,4.358780252e2,1.454915324e3,1.127994142e2,-1.030e-13,5.175733,1.550598
10,0.002500,1.438910460e2,4.359175977e2,1.455325449e3,1.118572729e2,-1.956e-14,5.132038,1.537213
12,0.003000,1.438692492e2,4.359562064e2,1.455729796e3,1.109125061e2,-5.065e-14,5.088241,1.523806
14,0.003500,1.438474504e2,4.359938490e2,1.456128348e3,1.099651635e2,-8.790e-14,5.044345,1.510377
16,0.004000,1.438256498e2,4.360305232e2,1.456521089e3,1.090152944e2,-1.114e-13,5.000352,1.496927
18,0.004500,1.438038474e2,4.360662267e2,1.456908002e3,1.080629480e2,-4.164e-14,4.956263,1.483456
20,0.005000,1.437820432e2,4.361009576e2,1.457289071e3,1.071081732e2,-5.918e-14,4.912082,1.469965
22,0.005500,1.437602373e2,4.361347135e2,1.457664281e3,1.061510185e2,-1.557e-15,4.867809,1.456454
24,0.006000,1.437384298e2,4.361674925e2,1.458033616e3,1.051915323e2,-1.443e-13,4.823447,1.442923
26,0.006500,1.437166206e2,4.361992925e2,1.458397061e3,1.042297626e2,-1.254e-13,4.778997,1.429374
28,0.007000,1.436948098e2,4.362301117e2,1.458754600e3,1.032657574e2,-4.374e-14,4.734463,1.415807
30,0.007500,1.436729976e2,4.362599480e2,1.459106220e3,1.022995641e2,7.289e-14,4.689844,1.402222
32,0.008000,1.436511839e2,4.362887996e2,1.459451906e3,1.013312300e2,-8.831e-14,4.645145,1.388620
34,0.008500,1.436293687e2,4.363166646e2,1.459791643e3,1.003608023e2,-8.876e-14,4.600365,1.375002
36,0.009000,1.436075522e2,4.363435414e2,1.460125419e3,9.938832771e1,-5.147e-14,4.555508,1.361367
38,0.009500,1.435857344e2,4.363694282e2,1.460453218e3,9.841385287e1,1.183e-14,4.510575,1.347717
40,0.010000,1.435639153e2,4.363943232e2,1.460775029e3,9.743742411e1,5.962e-14,4.465568,1.334051
42,0.010500,1.435420950e2,4.364182250e2,1.461090838e3,9.645908756e1,-2.073e-14,4.420489,1.320371
44,0.011000,1.435202735e2,4.364411318e2,1.461400632e3,9.547888910e1,-2.913e-14,4.375339,1.306676
46,0.011500,1.434984509e2,4.364630422e2,1.461704398e3,9.449687441e1,-6.231e-14,4.330120,1.292968
48,0.012000,1.434766272e2,4.364839546e2,1.462002125e3,9.351308892e1,-3.903e-14,4.284835,1.279247
50,0.012500,1.434548025e2,4.365038677e2,1.462293801e3,9.252757788e1,-3.815e-14,4.239485,1.265513
52,0.013000,1.434329768e2,4.365227799e2,1.462579413e3,9.154038630e1,-1.776e-14,4.194071,1.251766
54,0.013500,1.434111502e2,4.365406901e2,1.462858951e3,9.055155899e1,-1.004e-13,4.148597,1.238008
56,0.014000,1.433893228e2,4.365575967e2,1.463132402e3,8.956114056e1,3.271e-14,4.103062,1.224238
58,0.014500,1.433674945e2,4.365734987e2,1.463399757e3,8.856917542e1,-1.285e-13,4.057469,1.210458
60,0.015000,1.433456654e2,4.365883947e2,1.463661005e3,8.757570777e1,2.871e-15,4.011820,1.196667
62,0.015500,1.433238357e2,4.366022836e2,1.463916134e3,8.658078164e1,-9.152e-14,3.966117,1.182865
64,0.016000,1.433020052e2,4.366151643e2,1.464165136e3,8.558444085e1,-3.500e-15,3.920360,1.169054
66,0.016500,1.432801742e2,4.366270356e2,1.464407999e3,8.458672905e1,-1.408e-14,3.874553,1.155234
68,0.017000,1.432583425e2,4.366378966e2,1.464644715e3,8.358768970e1,-2.004e-14,3.828696,1.141406
70,0.017500,1.432365104e2,4.366477462e2,1.464875275e3,8.258736609e1,-1.322e-13,3.782791,1.127569
72,0.018000,1.432146778e2,4.366565835e2,1.465099668e3,8.158580134e1,-7.898e-14,3.736841,1.113724
74,0.018500,1.431928448e2,4.366644076e2,1.465317886e3,8.058303839e1,-8.494e-14,3.690845,1.099871
76,0.019000,1.431710114e2,4.366712175e2,1.465529921e3,7.957912002e1,1.012e-15,3.644807,1.086012
78,0.019500,1.431491776e2,4.366770125e2,1.465735764e3,7.857408887e1,5.131e-14,3.598728,1.072145
80,0.020000,1.431273437e2,4.366817919e2,1.465935408e3,7.756798739e1,-8.514e-14,3.552609,1.058273
82,0.020500,1.431055095e2,4.366855547e2,1.466128843e3,7.656085789e1,-4.666e-14,3.506453,1.044395
84,0.021000,1.430836751e2,4.366883005e2,1.466316063e3,7.555274254e1,-3.436e-16,3.460260,1.030511
86,0.021500,1.430618407e2,4.366900284e2,1.466497061e3,7.454368336e1,-3.528e-14,3.414032,1.016622
88,0.022000,1.430400061e2,4.366907379e2,1.466671829e3,7.353372222e1,-1.027e-14,3.367771,1.002729
90,0.022500,1.430181716e2,4.366904285e2,1.466840361e3,7.252290087e1,-2.715e-14,3.321479,0.988832
92,0.023000,1.429963371e2,4.366890995e2,1.467002650e3,7.151126090e1,2.208e-15,3.275157,0.974930
94,0.023500,1.429745027e2,4.366867506e2,1.467158689e3,7.049884380e1,-3.513e-14,3.228806,0.961025
96,0.024000,1.429526685e2,4.366833812e2,1.467308473e3,6.948569092e1,-5.678e-14,3.182429,0.947118
98,0.024500,1.429308344e2,4.366789910e2,1.467451996e3,6.847184348e1,-5.193e-14,3.136026,0.933207
100,0.025000,1.429090006e2,4.366735796e2,1.467589252e3,6.745734258e1,2.227e-14,3.089600,0.919295
102,0.025500,1.428871671e2,4.366671467e2,1.467720236e3,6.644222923e1,4.649e-14,3.043152,0.905380
104,0.026000,1.428653339e2,4.366596919e2,1.467844943e3,6.542654431e1,1.316e-14,2.996683,0.891464
106,0.026500,1.428435011e2,4.366512152e2,1.467963369e3,6.441032858e1,-6.739e-14,2.950196,0.877547
108,0.027000,1.428216688e2,4.366417162e2,1.468075508e3,6.339362271e1,-2.850e-14,2.903691,0.863629
110,0.027500,1.427998370e2,4.366311948e2,1.468181356e3,6.237646727e1,-6.263e-14,2.857170,0.849711
112,0.028000,1.427780057e2,4.366196510e2,1.468280910e3,6.135890273e1,-3.143e-14,2.810634,0.835792
114,0.028500,1.427561750e2,4.366070845e2,1.468374166e3,6.034096946e1,-2.126e-14,2.764086,0.821875
116,0.029000,1.427343450e2,4.365934955e2,1.468461120e3,5.932270774e1,4.041e-14,2.717526,0.807957
118,0.029500,1.427125157e2,4.365788838e2,1.468541768e3,5.830415777e1,-5.420e-14,2.670956,0.794042
120,0.030000,1.426906871e2,4.365632496e2,1.468616109e3,5.728535965e1,-1.055e-13,2.624378,0.780127
122,0.030500,1.426688594e2,4.365465930e2,1.468684138e3,5.626635341e1,-5.683e-14,2.577794,0.766214
124,0.031000,1.426470325e2,4.365289140e2,1.468745854e3,5.524717899e1,-7.116e-14,2.531204,0.752304
126,0.031500,1.426252065e2,4.365102128e2,1.468801254e3,5.422787627e1,6.364e-15,2.484610,0.738396
128,0.032000,1.426033815e2,4.364904897e2,1.468850337e3,5.320848503e1,-4.547e-14,2.438013,0.724492
130,0.032500,1.425815575e2,4.364697448e2,1.468893100e3,5.218904501e1,2.131e-15,2.391416,0.710590
132,0.033000,1.425597345e2,4.364479786e2,1.468929542e3,5.116959586e1,4.409e-14,2.344820,0.696692
134,0.033500,1.425379127e2,4.364251912e2,1.468959662e3,5.015017717e1,-1.393e-13,2.298226,0.682799
136,0.034000,1.425160920e2,4.364013831e2,1.468983459e3,4.913082848e1,-2.542e-14,2.251635,0.668909
138,0.034500,1.424942726e2,4.363765546e2,1.469000932e3,4.811158924e1,4.321e-14,2.205049,0.655025
140,0.035000,1.424724544e2,4.363507063e2,1.469012080e3,4.709249888e1,2.738e-14,2.158470,0.641145
142,0.035500,1.424506375e2,4.363238386e2,1.469016904e3,4.607359675e1,-2.161e-14,2.111899,0.627271
144,0.036000,1.424288220e2,4.362959520e2,1.469015403e3,4.505492215e1,-3.792e-14,2.065338,0.613403
146,0.036500,1.424070079e2,4.362670471e2,1.469007577e3,4.403651434e1,4.375e-14,2.018787,0.599541
148,0.037000,1.423851953e2,4.362371245e2,1.468993428e3,4.301841250e1,-4.203e-15,1.972249,0.585686
150,0.037500,1.423633842e2,4.362061848e2,1.468972955e3,4.200065581e1,2.235e-14,1.925725,0.571837
152,0.038000,1.423415747e2,4.361742287e2,1.468946160e3,4.098328337e1,2.104e-14,1.879216,0.557996
154,0.038500,1.423197668e2,4.361412570e2,1.468913045e3,3.996633425e1,-7.027e-14,1.832724,0.544162
156,0.039000,1.422979606e2,4.361072704e2,1.468873610e3,3.894984748e1,-9.649e-14,1.786251,0.530336
158,0.039500,1.422761561e2,4.360722696e2,1.468827858e3,3.793386204e1,1.894e-14,1.739797,0.516519
160,0.040000,1.422543534e2,4.360362556e2,1.468775790e3,3.691841688e1,4.561e-14,1.693365,0.502710
162,0.040500,1.422325525e2,4.359992292e2,1.468717408e3,3.590355093e1,7.049e-15,1.646955,0.488910
164,0.041000,1.422107535e2,4.359611913e2,1.468652717e3,3.488930304e1,1.038e-14,1.600569,0.475120
166,0.041500,1.421889564e2,4.359221428e2,1.468581717e3,3.387571208e1,4.099e-14,1.554209,0.461339
168,0.042000,1.421671613e2,4.358820848e2,1.468504412e3,3.286281684e1,-8.120e-15,1.507876,0.447569
170,0.042500,1.421453682e2,4.358410184e2,1.468420806e3,3.185065613e1,-5.190e-15,1.461572,0.433808
172,0.043000,1.421235772e2,4.357989444e2,1.468330902e3,3.083926867e1,-8.862e-15,1.415298,0.420059
174,0.043500,1.421017883e2,4.357558642e2,1.468234703e3,2.982869321e1,3.613e-14,1.369055,0.406321
176,0.044000,1.420800016e2,4.357117787e2,1.468132215e3,2.881896842e1,-6.029e-14,1.322846,0.392594
178,0.044500,1.420582172e2,4.356666893e2,1.468023440e3,2.781013298e1,-3.946e-15,1.276670,0.378879
180,0.045000,1.420364350e2,4.356205971e2,1.467908384e3,2.680222554e1,9.020e-16,1.230531,0.365176
182,0.045500,1.420146551e2,4.355735033e2,1.467787052e3,2.579528469e1,-2.460e-14,1.184429,0.351485
184,0.046000,1.419928777e2,4.355254094e2,1.467659449e3,2.478934904e1,3.580e-14,1.138365,0.337808
186,0.046500,1.419711026e2,4.354763165e2,1.467525579e3,2.378445715e1,-9.297e-14,1.092342,0.324144
188,0.047000,1.419493300e2,4.354262262e2,1.467385449e3,2.278064755e1,2.188e-14,1.046361,0.310493
190,0.047500,1.419275600e2,4.353751398e2,1.467239064e3,2.177795876e1,-1.802e-14,1.000423,0.296856
192,0.048000,1.419057925e2,4.353230587e2,1.467086431e3,2.077642927e1,5.608e-14,0.954529,0.283234
194,0.048500,1.418840277e2,4.352699845e2,1.466927556e3,1.977609756e1,-3.587e-14,0.908682,0.269626
196,0.049000,1.418622656e2,4.352159187e2,1.466762445e3,1.877700205e1,7.988e-14,0.862882,0.256033
198,0.049500,1.418405061e2,4.351608628e2,1.466591105e3,1.777918117e1,7.274e-14,0.817131,0.242456
200,0.050000,1.418187495e2,4.351048185e2,1.466413544e3,1.678267331e1,3.031e-14,0.771431,0.228894
202,0.050500,1.417969957e2,4.350477873e2,1.466229768e3,1.578751684e1,1.173e-14,0.725783,0.215348
204,0.051000,1.417752447e2,4.349897711e2,1.466039786e3,1.479375010e1,1.672e-15,0.680188,0.201819
206,0.051500,1.417534967e2,4.349307714e2,1.465843605e3,1.380141141e1,6.265e-14,0.634649,0.188307
208,0.052000,1.417317517e2,4.348707901e2,1.465641234e3,1.281053906e1,-2.109e-14,0.589165,0.174811
210,0.052500,1.417100096e2,4.348098290e2,1.465432680e3,1.182117131e1,3.158e-14,0.543740,0.161334
212,0.053000,1.416882707e2,4.347478898e2,1.465217953e3,1.083334640e1,6.975e-14,0.498374,0.147874
214,0.053500,1.416665349e2,4.346849745e2,1.464997061e3,9.847102535e0,4.273e-14,0.453068,0.134432
216,0.054000,1.416448022e2,4.346210850e2,1.464770014e3,8.862477887e0,3.287e-14,0.407825,0.121008
218,0.054500,1.416230728e2,4.345562231e2,1.464536821e3,7.879510602e0,5.376e-14,0.362646,0.107604
220,0.055000,1.416013466e2,4.344903910e2,1.464297491e3,6.898238794e0,2.372e-14,0.317532,0.094219
222,0.055500,1.415796238e2,4.344235905e2,1.464052035e3,5.918700541e0,-8.319e-15,0.272485,0.080854
224,0.056000,1.415579043e2,4.343558239e2,1.463800462e3,4.940933888e0,-3.545e-14,0.227506,0.067508
226,0.056500,1.415361882e2,4.342870931e2,1.463542784e3,3.964976841e0,5.521e-14,0.182597,0.054183
228,0.057000,1.415144756e2,4.342174003e2,1.463279010e3,2.990867372e0,4.494e-14,0.137759,0.040879
230,0.057500,1.414927665e2,4.341467476e2,1.463009152e3,2.018643410e0,6.635e-14,0.092994,0.027596
232,0.058000,1.414710609e2,4.340751374e2,1.462733221e3,1.048342843e0,6.869e-14,0.048302,0.014334
234,0.058500,1.414493590e2,4.340025717e2,1.462451229e3,8.000351658e-2,-3.390e-14,0.003687,0.001094
236,0.059000,1.414276607e2,4.339290530e2,1.462163187e3,-8.863367684e-1,3.707e-14,-0.040852,-0.012124
238,0.059500,1.414059661e2,4.338545835e2,1.461869107e3,-1.850640259e0,1.738e-14,-0.085312,-0.025319
240,0.060000,1.413842752e2,4.337791656e2,1.461569001e3,-2.812869252e0,4.648e-14,-0.129691,-0.038491
242,0.060500,1.413625882e2,4.337028017e2,1.461262882e3,-3.772986095e0,9.923e-14,-0.173989,-0.051640
244,0.061000,1.413409050e2,4.336254942e2,1.460950762e3,-4.730953189e0,5.124e-14,-0.218205,-0.064765
246,0.061500,1.413192256e2,4.335472455e2,1.460632655e3,-5.686732992e0,9.471e-14,-0.262335,-0.077867
248,0.062000,1.412975503e2,4.334680583e2,1.460308573e3,-6.640288021e0,7.665e-14,-0.306380,-0.090944
250,0.062500,1.412758789e2,4.333879350e2,1.459978531e3,-7.591580852e0,9.312e-14,-0.350337,-0.103996
252,0.063000,1.412542115e2,4.333068781e2,1.459642542e3,-8.540574127e0,3.203e-14,-0.394204,-0.117023
254,0.063500,1.412325482e2,4.332248904e2,1.459300619e3,-9.487230553e0,8.451e-14,-0.437982,-0.130024
256,0.064000,1.412108890e2,4.331419745e2,1.458952778e3,-1.043151291e1,4.707e-14,-0.481667,-0.143000
258,0.064500,1.411892340e2,4.330581330e2,1.458599032e3,-1.137338404e1,3.471e-14,-0.525259,-0.155949
260,0.065000,1.411675832e2,4.329733687e2,1.458239397e3,-1.231280688e1,3.550e-14,-0.568756,-0.168872
262,0.065500,1.411459367e2,4.328876844e2,1.457873887e3,-1.324974441e1,2.763e-14,-0.612156,-0.181768
264,0.066000,1.411242945e2,4.328010828e2,1.457502517e3,-1.418415974e1,5.421e-14,-0.655459,-0.194637
266,0.066500,1.411026566e2,4.327135668e2,1.457125304e3,-1.511601602e1,4.595e-14,-0.698662,-0.207477
268,0.067000,1.410810231e2,4.326251392e2,1.456742263e3,-1.604527651e1,5.845e-14,-0.741763,-0.220290
270,0.067500,1.410593941e2,4.325358030e2,1.456353409e3,-1.697190456e1,8.187e-15,-0.784763,-0.233074
