== scout: M=4 ic=adv nu=0.05 dt=0.0005 steps=12000 lambda=0.05 E0=144 engine=fft modes=257 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
0,0.000000,1.440000000e2,1.662363208e3,2.053709489e4,-2.916508873e3,1.012e-12,-35.088708,-2.840235
20,0.010000,1.423808118e2,1.573271105e3,1.894756769e4,-3.809478037e3,2.135e-12,-48.427484,-4.021073
40,0.020000,1.408544320e2,1.481281458e3,1.734453426e4,-3.360579643e3,3.820e-12,-45.373951,-3.875088
60,0.030000,1.394111139e2,1.410064186e3,1.616956580e4,-2.025690559e3,5.202e-12,-28.731891,-2.505560
80,0.040000,1.380247771e2,1.366789936e3,1.554601047e4,-8.124171473e2,7.029e-12,-11.887959,-1.045178
100,0.050000,1.366714848e2,1.341564433e3,1.526644575e4,-2.920628752e2,8.091e-12,-4.354064,-0.382621
120,0.060000,1.353402748e2,1.320696711e3,1.505000567e4,-3.438417594e2,8.549e-12,-5.206975,-0.456932
140,0.070000,1.340313320e2,1.296332119e3,1.473741332e4,-6.122934601e2,8.660e-12,-9.446552,-0.830937
160,0.080000,1.327492922e2,1.267033610e3,1.430547451e4,-8.465513580e2,8.473e-12,-13.362729,-1.183535
180,0.090000,1.314982489e2,1.234808170e3,1.380368369e4,-9.451472654e2,8.318e-12,-15.308406,-1.369413
200,0.100000,1.302796753e2,1.202563122e3,1.329767970e4,-9.041184630e2,8.164e-12,-15.036524,-1.359814
220,0.110000,1.290923283e2,1.172659945e3,1.283770387e4,-7.694693589e2,8.246e-12,-13.123487,-1.198765
240,0.120000,1.279331628e2,1.146292657e3,1.244696766e4,-6.034416821e2,8.351e-12,-10.528580,-0.969620
260,0.130000,1.267985585e2,1.123449963e3,1.212336008e4,-4.599719177e2,8.580e-12,-8.188561,-0.758819
280,0.140000,1.256853725e2,1.103267603e3,1.184866689e4,-3.700746722e2,8.753e-12,-6.708702,-0.624669
300,0.150000,1.245915388e2,1.084543349e3,1.159951384e4,-3.392171566e2,9.340e-12,-6.255484,-0.584882
320,0.160000,1.235161663e2,1.066191169e3,1.135549278e4,-3.541219821e2,9.902e-12,-6.642748,-0.623702
340,0.170000,1.224592696e2,1.047516733e3,1.110306371e4,-3.919703132e2,1.029e-11,-7.483801,-0.706058
360,0.180000,1.214213085e2,1.028333470e3,1.083687936e4,-4.264154086e2,1.100e-11,-8.293329,-0.786971
380,0.190000,1.204026612e2,1.008991557e3,1.056073151e4,-4.307130432e2,1.153e-11,-8.537495,-0.815688
400,0.200000,1.194031001e2,9.903373803e2,1.028828766e4,-3.821416210e2,1.199e-11,-7.717403,-0.742867
420,0.210000,1.184213638e2,9.735523957e2,1.004166381e4,-2.694451124e2,1.227e-11,-5.535298,-0.536654
440,0.220000,1.174549646e2,9.598481430e2,9.846298406e3,-9.896697339e1,1.228e-11,-2.062138,-0.201024
460,0.230000,1.165003376e2,9.501143954e2,9.723513529e3,1.069414889e2,1.225e-11,2.251129,0.219965
480,0.240000,1.155532912e2,9.446959807e2,9.684538941e3,3.198382004e2,1.216e-11,6.771241,0.660513
500,0.250000,1.146095679e2,9.433985296e2,9.728862137e3,5.162102897e2,1.199e-11,10.943631,1.061194
520,0.260000,1.136653072e2,9.456554607e2,9.846429676e3,6.817873129e2,1.190e-11,14.419360,1.384842
540,0.270000,1.127173268e2,9.506992511e2,1.002096919e4,8.085794767e2,1.189e-11,17.010205,1.613775
560,0.280000,1.117632735e2,9.576456978e2,1.023243992e4,8.906101137e2,1.203e-11,18.599992,1.740758
580,0.290000,1.108017239e2,9.655255260e2,1.045879965e4,9.235594129e2,1.231e-11,19.130709,1.766091
600,0.300000,1.098322431e2,9.733466021e2,1.067824984e4,9.078256386e2,1.263e-11,18.653697,1.700327
620,0.310000,1.088553513e2,9.802136827e2,1.087219527e4,8.507461241e2,1.297e-11,17.358381,1.564994
640,0.320000,1.078723612e2,9.854544794e2,1.102782441e4,7.651454848e2,1.338e-11,15.528784,1.387664
660,0.330000,1.068851159e2,9.886836429e2,1.113904129e4,6.651865438e2,1.365e-11,13.456004,1.194334
680,0.340000,1.058957065e2,9.897812897e2,1.120547211e4,5.624430318e2,1.396e-11,11.364996,1.003872
700,0.350000,1.049062424e2,9.888148323e2,1.123034382e4,4.641453079e2,1.395e-11,9.387912,0.826591
720,0.360000,1.039187097e2,9.859507052e2,1.121835264e4,3.735627464e2,1.401e-11,7.577717,0.665985
740,0.370000,1.029349073e2,9.813876400e2,1.117423836e4,2.913873473e2,1.390e-11,5.938272,0.521534
760,0.380000,1.019564358e2,9.753197248e2,1.110218199e4,2.171102905e2,1.373e-11,4.452084,0.391113
780,0.390000,1.009847104e2,9.679234758e2,1.100577992e4,1.499979046e2,1.353e-11,3.099375,0.272580
800,0.400000,1.000209778e2,9.593602139e2,1.088828748e4,8.967219393e1,1.323e-11,1.869417,0.164713
820,0.410000,9.906632693e1,9.497863229e2,1.075291170e4,3.634984055e1,1.301e-11,0.765432,0.067609
840,0.420000,9.812168791e1,9.393646211e2,1.060301953e4,-9.259165299e0,1.301e-11,-0.197137,-0.017465
860,0.430000,9.718782194e1,9.282705245e2,1.044218046e4,-4.633766378e1,1.287e-11,-0.998366,-0.088751
880,0.440000,9.626530927e1,9.166891915e2,1.027402177e4,-7.444045179e1,1.282e-11,-1.624115,-0.144910
900,0.450000,9.535454449e1,9.048045453e2,1.010195406e4,-9.380916058e1,1.284e-11,-2.073578,-0.185725
920,0.460000,9.445574470e1,8.927854697e2,9.928891926e3,-1.053555100e2,1.290e-11,-2.360153,-0.212220
940,0.470000,9.356897008e1,8.807758727e2,9.757104245e3,-1.103329579e2,1.298e-11,-2.505358,-0.226159
960,0.480000,9.269415046e1,8.688930736e2,9.588270528e3,-1.098750676e2,1.317e-11,-2.529081,-0.229186
980,0.490000,9.183110904e1,8.572347080e2,9.423726053e3,-1.046242033e2,1.323e-11,-2.440970,-0.222044
1000,0.500000,9.097957639e1,8.458904353e2,9.264797012e3,-9.461015856e1,1.327e-11,-2.236936,-0.204236
1020,0.510000,9.013919272e1,8.349527812e2,9.113089905e3,-7.942308179e1,1.338e-11,-1.902457,-0.174305
1040,0.520000,8.930950197e1,8.245218295e2,8.970614219e3,-5.861591609e1,1.349e-11,-1.421816,-0.130684
1060,0.530000,8.848994569e1,8.147006730e2,8.839672274e3,-3.219865456e1,1.354e-11,-0.790441,-0.072850
1080,0.540000,8.767986624e1,8.055816645e2,8.722524742e3,-1.059197791e0,1.355e-11,-0.026296,-0.002429
1100,0.550000,8.687852712e1,7.972266566e2,8.620912901e3,3.283506532e1,1.359e-11,0.823732,0.076175
1120,0.560000,8.608515384e1,7.896466691e2,8.535567988e3,6.653910730e1,1.360e-11,1.685288,0.155910
1140,0.570000,8.529899284e1,7.827871087e2,8.465848977e3,9.653140342e1,1.360e-11,2.466351,0.228049
1160,0.580000,8.451938026e1,7.765235482e2,8.409618892e3,1.193221833e2,1.348e-11,3.073241,0.283775
1180,0.590000,8.374580846e1,7.706704827e2,8.363406592e3,1.321166448e2,1.346e-11,3.428616,0.315940
1200,0.600000,8.297797757e1,7.650022008e2,8.322826444e3,1.333662722e2,1.348e-11,3.486690,0.320483
1220,0.610000,8.221582164e1,7.592818777e2,8.283164846e3,1.230734573e2,1.339e-11,3.241838,0.297165
1240,0.620000,8.145950387e1,7.532930444e2,8.240007142e3,1.027815250e2,1.331e-11,2.728859,0.249470
1260,0.630000,8.070938198e1,7.468671654e2,8.189777576e3,7.526396469e1,1.323e-11,2.015458,0.183800
1280,0.640000,7.996595006e1,7.399022200e2,8.130095509e3,4.400053333e1,1.331e-11,1.189361,0.108241
1300,0.650000,7.922976757e1,7.323695296e2,8.059901977e3,1.257421931e1,1.326e-11,0.343385,0.031202
1320,0.660000,7.850138759e1,7.243089097e2,7.979367128e3,-1.586993148e1,1.324e-11,-0.438209,-0.039777
1340,0.670000,7.778129466e1,7.158147460e2,7.889635835e3,-3.899564541e1,1.322e-11,-1.089546,-0.098853
1360,0.680000,7.706985943e1,7.070171181e2,7.792494328e3,-5.542742812e1,1.316e-11,-1.567923,-0.142259
1380,0.690000,7.636731280e1,6.980623126e2,7.690040148e3,-6.470151996e1,1.314e-11,-1.853746,-0.168274
1400,0.700000,7.567373846e1,6.890960926e2,7.584414924e3,-6.708304066e1,1.307e-11,-1.946987,-0.176897
1420,0.710000,7.498907985e1,6.802514781e2,7.477625325e3,-6.333411235e1,1.291e-11,-1.862079,-0.169396
1440,0.720000,7.431315712e1,6.716411802e2,7.371445772e3,-5.450298421e1,1.277e-11,-1.622979,-0.147876
1460,0.730000,7.364568957e1,6.633537768e2,7.267377239e3,-4.177051374e1,1.265e-11,-1.259374,-0.114953
