== scout: M=2 ic=adv nu=0.05 dt=0.0005 steps=12000 lambda=0.05 E0=144 engine=fft modes=33 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
1080,0.540000,1.236498082e2,3.719217824e2,1.243424434e3,7.131008608e1,7.009e-13,3.834682,1.146995
1100,0.550000,1.232778098e2,3.720597699e2,1.246885245e3,6.690090054e1,7.238e-13,3.596245,1.073088
1120,0.560000,1.229057215e2,3.720993077e2,1.249679552e3,6.174719842e1,8.216e-13,3.318856,0.988209
1140,0.570000,1.225336493e2,3.720243367e2,1.251717081e3,5.566190501e1,8.273e-13,2.992380,0.889369
1160,0.580000,1.221617175e2,3.718152767e2,1.252887697e3,4.847355858e1,9.018e-13,2.607400,0.773789
1180,0.590000,1.217900710e2,3.714495679e2,1.253064425e3,4.004701577e1,9.375e-13,2.156256,0.639185
1200,0.600000,1.214188787e2,3.709025978e2,1.252108785e3,3.030154587e1,9.733e-13,1.633935,0.484008
1220,0.610000,1.210483347e2,3.701489435e2,1.249878005e3,1.922457462e1,1.017e-12,1.038748,0.307623
1240,0.620000,1.206786580e2,3.691638268e2,1.246233545e3,6.879839884e0,1.018e-12,0.372726,0.110410
1260,0.630000,1.203100918e2,3.679246615e2,1.241050189e3,-6.590657566e0,1.091e-12,-0.358261,-0.106211
1280,0.640000,1.199428997e2,3.664125685e2,1.234224986e3,-2.097087764e1,1.152e-12,-1.144659,-0.339823
1300,0.650000,1.195773623e2,3.646137410e2,1.225685306e3,-3.598052366e1,1.118e-12,-1.973624,-0.587109
1320,0.660000,1.192137704e2,3.625205593e2,1.215395411e3,-5.128931355e1,1.204e-12,-2.829595,-0.843994
1340,0.670000,1.188524196e2,3.601323814e2,1.203361083e3,-6.653438075e1,1.253e-12,-3.694996,-1.105809
1360,0.680000,1.184936018e2,3.574559627e2,1.189632020e3,-8.133932850e1,1.342e-12,-4.551013,-1.367470
1380,0.690000,1.181375991e2,3.545054890e2,1.174301903e3,-9.533349391e1,1.246e-12,-5.378393,-1.623662
1400,0.700000,1.177846752e2,3.513022340e2,1.157506205e3,-1.081701235e2,1.294e-12,-6.158237,-1.869020
1420,0.710000,1.174350697e2,3.478738771e2,1.139417958e3,-1.195423814e2,1.327e-12,-6.872743,-2.098306
1440,0.720000,1.170889915e2,3.442535348e2,1.120241817e3,-1.291963701e2,1.328e-12,-7.505885,-2.306580
1460,0.730000,1.167466142e2,3.404785720e2,1.100206842e3,-1.369406158e2,1.358e-12,-8.044008,-2.489361
1480,0.740000,1.164080725e2,3.365892708e2,1.079558453e3,-1.426517422e2,1.371e-12,-8.476310,-2.642779
1500,0.750000,1.160734598e2,3.326274310e2,1.058550037e3,-1.462763183e2,1.340e-12,-8.795205,-2.763711
1520,0.760000,1.157428278e2,3.286349796e2,1.037434646e3,-1.478291008e2,1.399e-12,-8.996553,-2.849897
1540,0.770000,1.154161865e2,3.246526558e2,1.016457200e3,-1.473881030e2,1.402e-12,-9.079741,-2.900036
1560,0.780000,1.150935063e2,3.207188288e2,9.958475088e2,-1.450870833e2,1.364e-12,-9.047619,-2.913841
1580,0.790000,1.147747209e2,3.168684924e2,9.758143705e2,-1.411061529e2,1.369e-12,-8.906291,-2.892070
1600,0.800000,1.144597311e2,3.131324657e2,9.565408929e2,-1.356612486e2,1.277e-12,-8.664783,-2.836497
1620,0.810000,1.141484092e2,3.095368132e2,9.381811096e2,-1.289931938e2,1.365e-12,-8.334595,-2.749857
1640,0.820000,1.138406037e2,3.061024851e2,9.208578774e2,-1.213569902e2,1.303e-12,-7.929174,-2.635738
1660,0.830000,1.135361451e2,3.028451668e2,9.046619775e2,-1.130118668e2,1.296e-12,-7.463343,-2.498433
1680,0.840000,1.132348508e2,2.997753166e2,8.896522975e2,-1.042124607e2,1.243e-12,-6.952705,-2.342768
1700,0.850000,1.129365301e2,2.968983659e2,8.758569373e2,-9.520136278e1,1.233e-12,-6.413061,-2.173902
1720,0.860000,1.126409895e2,2.942150526e2,8.632750733e2,-8.620312497e1,1.236e-12,-5.859872,-1.997118
1740,0.870000,1.123480366e2,2.917218571e2,8.518794126e2,-7.741972112e1,1.196e-12,-5.307777,-1.817622
1760,0.880000,1.120574848e2,2.894115130e2,8.416190789e2,-6.902738212e1,1.141e-12,-4.770189,-1.640347
1780,0.890000,1.117691561e2,2.872735649e2,8.324227893e2,-6.117468298e1,1.136e-12,-4.258984,-1.469798
1800,0.900000,1.114828845e2,2.852949500e2,8.242021964e2,-5.398174468e1,1.137e-12,-3.784276,-1.309915
1820,0.910000,1.111985181e2,2.834605825e2,8.168552913e2,-4.754041319e1,1.061e-12,-3.354287,-1.163986
1840,0.920000,1.109159208e2,2.817539220e2,8.102697744e2,-4.191528400e1,1.060e-12,-2.975311,-1.034601
1860,0.930000,1.106349735e2,2.801575105e2,8.043263196e2,-3.714544455e1,1.010e-12,-2.651754,-0.923641
1880,0.940000,1.103555750e2,2.786534661e2,7.989016679e2,-3.324680314e1,9.905e-13,-2.386247,-0.832313
1900,0.950000,1.100776417e2,2.772239217e2,7.938714969e2,-3.021486138e1,9.738e-13,-2.179816,-0.761203
1920,0.960000,1.098011081e2,2.758514026e2,7.891130294e2,-2.802776868e1,9.759e-13,-2.032092,-0.710361
1940,0.970000,1.095259255e2,2.745191395e2,7.845073522e2,-2.664947878e1,9.474e-13,-1.941539,-0.679394
1960,0.980000,1.092520617e2,2.732113163e2,7.799414352e2,-2.603281586e1,9.250e-13,-1.905691,-0.667558
1980,0.990000,1.089794997e2,2.719132573e2,7.753098517e2,-2.612225884e1,8.564e-13,-1.921367,-0.673853
2000,1.000000,1.087082364e2,2.706115623e2,7.705162194e2,-2.685627264e1,8.850e-13,-1.984858,-0.697098
2020,1.010000,1.084382818e2,2.692941977e2,7.654743881e2,-2.816905644e1,8.775e-13,-2.092066,-0.735990
2040,1.020000,1.081696568e2,2.679505598e2,7.601094137e2,-2.999164005e1,8.220e-13,-2.238595,-0.789140
2060,1.030000,1.079023925e2,2.665715207e2,7.543583571e2,-3.225233491e1,8.312e-13,-2.419788,-0.855093
2080,1.040000,1.076365281e2,2.651494706e2,7.481709447e2,-3.487662672e1,7.993e-13,-2.630714,-0.932317
2100,1.050000,1.073721099e2,2.636783658e2,7.415101185e2,-3.778667187e1,7.747e-13,-2.866118,-1.019182
2120,1.060000,1.071091892e2,2.621537889e2,7.343524889e2,-4.090061744e1,6.935e-13,-3.120353,-1.113923
2140,1.070000,1.068478211e2,2.605730210e2,7.266886876e2,-4.413199690e1,6.712e-13,-3.387304,-1.214605
2160,1.080000,1.065880622e2,2.589351240e2,7.185235968e2,-4.738945336e1,7.129e-13,-3.660334,-1.319079
2180,1.090000,1.063299696e2,2.572410217e2,7.098764202e2,-5.057700909e1,6.749e-13,-3.932266,-1.424953
2200,1.100000,1.060735980e2,2.554935702e2,7.007805456e2,-5.359503751e1,6.434e-13,-4.195412,-1.529581
2220,1.110000,1.058189986e2,2.536976003e2,6.912831460e2,-5.634200965e1,6.226e-13,-4.441667,-1.630070
2240,1.120000,1.055662167e2,2.518599182e2,6.814444707e2,-5.871699237e1,6.265e-13,-4.662671,-1.723310
2260,1.130000,1.053152898e2,2.499892510e2,6.713367853e2,-6.062278210e1,6.337e-13,-4.850031,-1.806032
2280,1.140000,1.050662457e2,2.480961253e2,6.610429409e2,-6.196947708e1,6.363e-13,-4.995602,-1.874900
2300,1.150000,1.048191010e2,2.461926738e2,6.506545720e2,-6.267823225e1,6.024e-13,-5.091803,-1.926621
2320,1.160000,1.045738593e2,2.442923701e2,6.402699513e2,-6.268490946e1,6.250e-13,-5.131958,-1.958078
2340,1.170000,1.043305104e2,2.424096951e2,6.299915515e2,-6.194333484e1,6.145e-13,-5.110632,-1.966481
2360,1.180000,1.040890291e2,2.405597476e2,6.199233911e2,-6.042790244e1,5.659e-13,-5.023941,-1.949528
2380,1.190000,1.038493749e2,2.387578140e2,6.101682561e2,-5.813531494e1,5.917e-13,-4.869815,-1.905550
2400,1.200000,1.036114924e2,2.370189156e2,6.008249045e2,-5.508532122e1,5.973e-13,-4.648179,-1.833656
2420,1.210000,1.033753113e2,2.353573543e2,5.919853639e2,-5.132038912e1,5.845e-13,-4.361061,-1.733840
2440,1.220000,1.031407475e2,2.337862787e2,5.837324308e2,-4.690433133e1,5.691e-13,-4.012582,-1.607049
2460,1.230000,1.029077047e2,2.323172890e2,5.761374723e2,-4.191997588e1,5.800e-13,-3.608855,-1.455207
2480,1.240000,1.026760756e2,2.309600992e2,5.692586136e2,-3.646603343e1,5.670e-13,-3.157778,-1.281176
2500,1.250000,1.024457447e2,2.297222703e2,5.631393774e2,-3.065335812e1,5.441e-13,-2.668732,-1.088660
2520,1.260000,1.022165896e2,2.286090232e2,5.578078189e2,-2.460082489e1,5.499e-13,-2.152218,-0.882054
2540,1.270000,1.019884841e2,2.276231364e2,5.532761748e2,-1.843105367e1,5.390e-13,-1.619436,-0.666251
2560,1.280000,1.017613007e2,2.267649293e2,5.495410235e2,-1.226620217e1,5.217e-13,-1.081843,-0.446416
2580,1.290000,1.015349124e2,2.260323271e2,5.465839295e2,-6.224026825e0,5.287e-13,-0.550720,-0.227743
2600,1.300000,1.013091956e2,2.254209990e2,5.443725275e2,-4.143791456e-1,5.171e-13,-0.036765,-0.015224
2620,1.310000,1.010840321e2,2.249245600e2,5.428619837e2,5.063733961e0,4.954e-13,0.450261,0.186557
2640,1.320000,1.008593109e2,2.245348232e2,5.419967585e2,1.012443887e1,4.658e-13,0.901815,0.373598
2660,1.330000,1.006349301e2,2.242420897e2,5.417125895e2,1.469658822e1,4.624e-13,1.310779,0.542597
2680,1.340000,1.004107980e2,2.240354607e2,5.419386051e2,1.872465393e1,4.749e-13,1.671579,0.691025
2700,1.350000,1.001868344e2,2.239031585e2,5.425994814e2,2.216895242e1,4.115e-13,1.980227,0.817139
2720,1.360000,9.996297101e1,2.238328443e2,5.436175611e2,2.500526661e1,4.340e-13,2.234280,0.919958
2740,1.370000,9.973915222e1,2.238119205e2,5.449148578e2,2.722395389e1,4.096e-13,2.432753,0.999200
2760,1.380000,9.951533491e1,2.238278093e2,5.464148835e2,2.882864809e1,4.093e-13,2.575967,1.055193
2780,1.390000,9.929148844e1,2.238682003e2,5.480442515e2,2.983467288e1,3.958e-13,2.665378,1.088769
2800,1.400000,9.906759429e1,2.239212631e2,5.497340212e2,3.026728607e1,4.033e-13,2.703387,1.101161
2820,1.410000,9.884364542e1,2.239758231e2,5.514207681e2,3.015986745e1,3.681e-13,2.693136,1.093897
2840,1.420000,9.861964561e1,2.240215000e2,5.530473788e2,2.955214925e1,3.614e-13,2.638332,1.068702
2860,1.430000,9.839560856e1,2.240488114e2,5.545635841e2,2.848856843e1,3.378e-13,2.543068,1.027423
2880,1.440000,9.817155696e1,2.240492451e2,5.559262517e2,2.701679677e1,3.148e-13,2.411684,0.971956
2900,1.450000,9.794752154e1,2.240153035e2,5.570994722e2,2.518648004e1,3.049e-13,2.248639,0.904200
2920,1.460000,9.772353998e1,2.239405250e2,5.580544723e2,2.304819317e1,3.035e-13,2.058421,0.826019
2940,1.470000,9.749965592e1,2.238194871e2,5.587693916e2,2.065259825e1,2.810e-13,1.845469,0.739217
2960,1.480000,9.727591790e1,2.236477941e2,5.592289572e2,1.804977577e1,2.639e-13,1.614125,0.645524
2980,1.490000,9.705237836e1,2.234220537e2,5.594240846e2,1.528869047e1,2.218e-13,1.368593,0.546587
3000,1.500000,9.682909263e1,2.231398443e2,5.593514305e2,1.241674935e1,1.916e-13,1.112912,0.443970
3020,1.510000,9.660611800e1,2.227996740e2,5.590129123e2,9.479412362e0,1.619e-13,0.850936,0.339148
3040,1.520000,9.638351281e1,2.224009336e2,5.584152077e2,6.519824134e0,1.348e-13,0.586313,0.233512
3060,1.530000,9.616133559e1,2.219438415e2,5.575692400e2,3.578445842e0,1.183e-13,0.322464,0.128359
3080,1.540000,9.593964426e1,2.214293824e2,5.564896518e2,6.926792897e-1,4.458e-14,0.062564,0.024895
3100,1.550000,9.571849539e1,2.208592393e2,5.551942685e2,-2.103512454e0,6.226e-15,-0.190484,-0.075776
3120,1.560000,9.549794358e1,2.202357176e2,5.537035516e2,-4.779972778e0,-3.510e-14,-0.434078,-0.172655
3140,1.570000,9.527804081e1,2.195616636e2,5.520400441e2,-7.310684842e0,-1.176e-13,-0.665935,-0.264861
3160,1.580000,9.505883600e1,2.188403765e2,5.502278107e2,-9.674043576e0,-1.792e-13,-0.884119,-0.351638
3180,1.590000,9.484037458e1,2.180755176e2,5.482918791e2,-1.185303911e1,-2.502e-13,-1.087058,-0.432362
3200,1.600000,9.462269818e1,2.172710163e2,5.462576909e2,-1.383532742e1,-3.322e-13,-1.273555,-0.506549
3220,1.610000,9.440584440e1,2.164309773e2,5.441505734e2,-1.561316984e1,-3.975e-13,-1.442785,-0.573855
3240,1.620000,9.418984667e1,2.155595905e2,5.419952426e2,-1.718323088e1,-4.571e-13,-1.594291,-0.634073
3260,1.630000,9.397473427e1,2.146610470e2,5.398153531e2,-1.854623254e1,-5.662e-13,-1.727955,-0.687132
3280,1.640000,9.376053226e1,2.137394637e2,5.376331052e2,-1.970647237e1,-6.464e-13,-1.843971,-0.733083
3300,1.650000,9.354726169e1,2.127988196e2,5.354689225e2,-2.067122091e1,-7.311e-13,-1.942795,-0.772079
3320,1.660000,9.333493971e1,2.118429048e2,5.333412085e2,-2.145002185e1,-8.269e-13,-2.025088,-0.804364
3340,1.670000,9.312357978e1,2.108752849e2,5.312661897e2,-2.205392407e1,-9.153e-13,-2.091656,-0.830240
3360,1.680000,9.291319193e1,2.098992808e2,5.292578490e2,-2.249467983e1,-1.012e-12,-2.143378,-0.850046
3380,1.690000,9.270378298e1,2.089179655e2,5.273279486e2,-2.278394652e1,-1.102e-12,-2.181138,-0.864128
3400,1.700000,9.249535682e1,2.079341752e2,5.254861395e2,-2.293253097e1,-1.208e-12,-2.205749,-0.872812
3420,1.710000,9.228791458e1,2.069505356e2,5.237401492e2,-2.294971607e1,-1.276e-12,-2.217894,-0.876378
3440,1.720000,9.208145488e1,2.059694997e2,5.220960356e2,-2.284270789e1,-1.358e-12,-2.218067,-0.875039
3460,1.730000,9.187597394e1,2.049933955e2,5.205584927e2,-2.261623888e1,-1.442e-12,-2.206533,-0.868922
3480,1.740000,9.167146569e1,2.040244786e2,5.191311891e2,-2.227235792e1,-1.516e-12,-2.183303,-0.858063
3500,1.750000,9.146792184e1,2.030649875e2,5.178171176e2,-2.181043153e1,-1.571e-12,-2.148123,-0.842399
3520,1.760000,9.126533182e1,2.021171956e2,5.166189352e2,-2.122737132e1,-1.613e-12,-2.100501,-0.821781
3540,1.770000,9.106368277e1,2.011834564e2,5.155392669e2,-2.051809224e1,-1.653e-12,-2.039740,-0.795986
3560,1.780000,9.086295940e1,2.002662369e2,5.145809532e2,-1.967619264e1,-1.728e-12,-1.965003,-0.764746
3580,1.790000,9.066314392e1,1.993681351e2,5.137472184e2,-1.869483300e1,-1.728e-12,-1.875408,-0.727783
3600,1.800000,9.046421585e1,1.984918781e2,5.130417419e2,-1.756777424e1,-1.746e-12,-1.770125,-0.684848
3620,1.810000,9.026615194e1,1.976402985e2,5.124686205e2,-1.629052175e1,-1.768e-12,-1.648502,-0.635767
3640,1.820000,9.006892606e1,1.968162871e2,5.120322134e2,-1.486150696e1,-1.741e-12,-1.510191,-0.580491
3660,1.830000,8.987250921e1,1.960227230e2,5.117368722e2,-1.328322778e1,-1.716e-12,-1.355274,-0.519143
3680,1.840000,8.967686954e1,1.952623818e2,5.115865626e2,-1.156326232e1,-1.687e-12,-1.184382,-0.452055
3700,1.850000,8.948197252e1,1.945378263e2,5.115843973e2,-9.715069834e0,-1.622e-12,-0.998785,-0.379803
3720,1.860000,8.928778121e1,1.938512842e2,5.117321029e2,-7.758498813e0,-1.554e-12,-0.800459,-0.303225
3740,1.870000,8.909425668e1,1.932045202e2,5.120294554e2,-5.719935254e0,-1.503e-12,-0.592112,-0.223422
3760,1.880000,8.890135851e1,1.925987090e2,5.124737203e2,-3.632045090e0,-1.452e-12,-0.377162,-0.141746
