== scout: M=4 ic=null nu=0.05 dt=0.0005 steps=12000 lambda=0.05 E0=144 engine=fft modes=257 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
1060,0.530000,8.580084524e1,7.689313931e2,8.301749078e3,2.228743784e1,5.253e-12,0.579699,0.053693
1080,0.540000,8.503579504e1,7.612108584e2,8.210998614e3,3.031510109e1,5.230e-12,0.796497,0.073840
1100,0.550000,8.427835869e1,7.536854951e2,8.122579983e3,3.301260899e1,5.301e-12,0.876031,0.081286
1120,0.560000,8.352839149e1,7.462589331e2,8.034938761e3,3.167610888e1,5.329e-12,0.848931,0.078846
1140,0.570000,8.278582936e1,7.388681061e2,7.947136881e3,2.815231401e1,5.295e-12,0.762039,0.070849
1160,0.580000,8.205065156e1,7.314897380e2,7.858963024e3,2.444886282e1,5.190e-12,0.668468,0.062219
1180,0.590000,8.132284104e1,7.241389158e2,7.770896567e3,2.234870946e1,5.275e-12,0.617249,0.057519
1200,0.600000,8.060234972e1,7.168606996e2,7.683941534e3,2.310020120e1,5.417e-12,0.644482,0.060126
1220,0.610000,7.988907483e1,7.097169911e2,7.599372227e3,2.723843509e1,5.663e-12,0.767586,0.071686
1240,0.620000,7.918284948e1,7.027716547e2,7.518448039e3,3.456284243e1,5.580e-12,0.983615,0.091941
1260,0.630000,7.848344773e1,6.960769610e2,7.442156947e3,4.425937881e1,5.558e-12,1.271681,0.118942
1280,0.640000,7.779060142e1,6.896638033e2,7.371035076e3,5.512432794e1,5.709e-12,1.598586,0.149570
1300,0.650000,7.710402437e1,6.835370390e2,7.305087881e3,6.582944925e1,6.075e-12,1.926141,0.180229
1320,0.660000,7.642343851e1,6.776760659e2,7.243813754e3,7.516847383e1,6.299e-12,2.218419,0.207538
1340,0.670000,7.574859722e1,6.720396835e2,7.186310032e3,8.224016624e1,6.558e-12,2.447479,0.228880
1360,0.680000,7.507930231e1,6.665736460e2,7.131429082e3,8.654632742e1,6.827e-12,2.596752,0.242718
1380,0.690000,7.441541279e1,6.612191531e2,7.077949667e3,8.800595627e1,7.098e-12,2.661930,0.248676
1400,0.700000,7.375684542e1,6.559207545e2,7.024734176e3,8.690295257e1,7.247e-12,2.649800,0.247420
1420,0.710000,7.310356802e1,6.506326052e2,6.970851938e3,8.379171644e1,7.327e-12,2.575700,0.240406
1440,0.720000,7.245558769e1,6.453225079e2,6.915658953e3,7.938410654e1,7.515e-12,2.460293,0.229578
1460,0.730000,7.181293610e1,6.399736097e2,6.858832377e3,7.443601468e1,7.554e-12,2.326221,0.217052
1480,0.740000,7.117565421e1,6.345839192e2,6.800363346e3,6.964592772e1,7.559e-12,2.195011,0.204830
1500,0.750000,7.054377844e1,6.291640105e2,6.740514592e3,6.557344964e1,7.538e-12,2.084463,0.194565
1520,0.760000,6.991732981e1,6.237333991e2,6.679751104e3,6.258318695e1,7.362e-12,2.006729,0.187382
1540,0.770000,6.929630718e1,6.183161621e2,6.618653445e3,6.081774838e1,7.417e-12,1.967206,0.183777
1560,0.780000,6.868068494e1,6.129364159e2,6.557824635e3,6.020167229e1,7.039e-12,1.964369,0.183603
1580,0.790000,6.807041507e1,6.076142681e2,6.497802296e3,6.047515140e1,6.836e-12,1.990577,0.186140
1600,0.800000,6.746543276e1,6.023627839e2,6.438987342e3,6.125256515e1,6.606e-12,2.033743,0.190255
1620,0.810000,6.686566439e1,5.971863580e2,6.381598443e3,6.209684639e1,6.479e-12,2.079647,0.194612
1640,0.820000,6.627103638e1,5.920806648e2,6.325657779e3,6.259771746e1,6.357e-12,2.114500,0.197917
1660,0.830000,6.568148329e1,5.870341013e2,6.271008615e3,6.244083538e1,6.072e-12,2.127332,0.199141
1680,0.840000,6.509695388e1,5.820303923e2,6.217360063e3,6.145641965e1,5.960e-12,2.111794,0.197693
1700,0.850000,6.451741414e1,5.770518422e2,6.164350005e3,5.963986541e1,5.783e-12,2.067054,0.193499
1720,0.860000,6.394284713e1,5.720826292e2,6.111614517e3,5.714236274e1,5.466e-12,1.997696,0.186996
1740,0.870000,6.337324957e1,5.671115730e2,6.058851776e3,5.423537263e1,5.000e-12,1.912688,0.179029
1760,0.880000,6.280862626e1,5.621339412e2,6.005870347e3,5.125755591e1,4.568e-12,1.823678,0.170692
