== scout: M=2 ic=adv nu=0.05 dt=0.001 steps=6000 lambda=-0.05 E0=144 engine=fft modes=33 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
0,0.000000,1.440000000e2,4.357101449e2,1.453217391e3,1.165407202e2,-3.568e-14,5.349461,1.603899
10,0.010000,1.435639153e2,4.363943232e2,1.460775029e3,9.743742411e1,-9.676e-15,4.465568,1.334051
20,0.020000,1.431273437e2,4.366817919e2,1.465935408e3,7.756798739e1,-8.276e-14,3.552609,1.058273
30,0.030000,1.426906871e2,4.365632496e2,1.468616109e3,5.728535965e1,-3.680e-14,2.624378,0.780127
40,0.040000,1.422543534e2,4.360362556e2,1.468775790e3,3.691841689e1,1.921e-14,1.693365,0.502710
50,0.050000,1.418187495e2,4.351048185e2,1.466413544e3,1.678267331e1,-1.767e-15,0.771431,0.228894
60,0.060000,1.413842752e2,4.337791656e2,1.461569001e3,-2.812869250e0,7.487e-14,-0.129691,-0.038491
70,0.070000,1.409513172e2,4.320755963e2,1.454322534e3,-2.156428210e1,2.343e-14,-0.998172,-0.296554
80,0.080000,1.405202427e2,4.300163046e2,1.444794854e3,-3.917714829e1,7.866e-14,-1.822124,-0.542321
90,0.090000,1.400913940e2,4.276290603e2,1.433145342e3,-5.537629602e1,1.094e-13,-2.589922,-0.772794
100,0.100000,1.396650830e2,4.249466563e2,1.419568630e3,-6.991932713e1,1.042e-13,-3.290734,-0.985079
110,0.110000,1.392415867e2,4.220060690e2,1.404289198e3,-8.261175991e1,1.927e-13,-3.915193,-1.176563
120,0.120000,1.388211436e2,4.188473289e2,1.387554057e3,-9.332124419e1,1.699e-13,-4.456098,-1.345119
130,0.130000,1.384039509e2,4.155121432e2,1.369623892e3,-1.019883180e2,1.713e-13,-4.909042,-1.489289
140,0.140000,1.379901641e2,4.120423677e2,1.350763296e3,-1.086315646e2,2.075e-13,-5.272835,-1.608447
150,0.150000,1.375798975e2,4.084784532e2,1.331230948e3,-1.133457478e2,2.416e-13,-5.549656,-1.702871
160,0.160000,1.371732260e2,4.048580129e2,1.311270621e3,-1.162924541e2,2.375e-13,-5.744851,-1.773737
170,0.170000,1.367701891e2,4.012146578e2,1.291103895e3,-1.176838120e2,2.463e-13,-5.866377,-1.822995
180,0.180000,1.363707947e2,3.975772194e2,1.270925280e3,-1.177608468e2,3.229e-13,-5.923923,-1.853151
190,0.190000,1.359750247e2,3.939694443e2,1.250900195e3,-1.167688129e2,2.761e-13,-5.927811,-1.866957
200,0.200000,1.355828396e2,3.904101893e2,1.231165910e3,-1.149323318e2,3.027e-13,-5.887773,-1.867049
210,0.210000,1.351941832e2,3.869140882e2,1.211835255e3,-1.124332751e2,3.212e-13,-5.811795,-1.855587
220,0.220000,1.348089865e2,3.834926071e2,1.193002520e3,-1.093940859e2,2.728e-13,-5.705147,-1.833929
230,0.230000,1.344271699e2,3.801553522e2,1.174750757e3,-1.058686478e2,3.656e-13,-5.569757,-1.802402
240,0.240000,1.340486447e2,3.769114674e2,1.157159479e3,-1.018419864e2,3.065e-13,-5.404027,-1.760207
250,0.250000,1.336733126e2,3.737709378e2,1.140311718e3,-9.723910860e1,3.608e-13,-5.203139,-1.705483
260,0.260000,1.333010644e2,3.707456234e2,1.124299424e3,-9.194226774e1,3.426e-13,-4.959857,-1.635548
270,0.270000,1.329317782e2,3.678498736e2,1.109226363e3,-8.581498700e1,3.825e-13,-4.665761,-1.547294
280,0.280000,1.325653159e2,3.651006108e2,1.095207929e3,-7.873037298e1,3.032e-13,-4.312804,-1.437725
290,0.290000,1.322015218e2,3.625168323e2,1.082367619e3,-7.060068897e1,3.534e-13,-3.895030,-1.304560
300,0.300000,1.318402204e2,3.601185410e2,1.070830269e3,-6.140488841e1,3.015e-13,-3.410260,-1.146865
310,0.310000,1.314812164e2,3.579251807e2,1.060712587e3,-5.121087393e1,3.000e-13,-2.861541,-0.965594
320,0.320000,1.311242960e2,3.559537137e2,1.052111789e3,-4.018965547e1,2.780e-13,-2.258139,-0.763981
330,0.330000,1.307692308e2,3.542165262e2,1.045093494e3,-2.861931378e1,3.719e-13,-1.615922,-0.547689
340,0.340000,1.304157829e2,3.527193788e2,1.039680147e3,-1.687767740e1,3.094e-13,-0.957003,-0.324671
350,0.350000,1.300637128e2,3.514596269e2,1.035841294e3,-5.423801136e0,3.404e-13,-0.308644,-0.104723
360,0.360000,1.297127885e2,3.504249216e2,1.033486907e3,5.230430811e0,4.015e-13,0.298519,0.101219
370,0.370000,1.293627954e2,3.495925635e2,1.032464717e3,1.455611124e1,3.339e-13,0.832747,0.281968
380,0.380000,1.290135468e2,3.489296179e2,1.032562115e3,2.204715918e1,3.388e-13,1.263702,0.427038
390,0.390000,1.286648937e2,3.483938326e2,1.033512751e3,2.726031764e1,3.754e-13,1.564914,0.527527
400,0.400000,1.283167333e2,3.479353138e2,1.035007463e3,2.985133659e1,4.340e-13,1.715913,0.576833
410,0.410000,1.279690157e2,3.474988455e2,1.036708750e3,2.960378927e1,4.192e-13,1.703821,0.571111
