== scout: M=2 ic=adv nu=0.05 dt=0.0000625 steps=800 lambda=-0.05 E0=144 engine=fft modes=33 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
0,0.000000,1.440000000e2,4.357101449e2,1.453217391e3,1.165407202e2,-3.568e-14,5.349461,1.603899
1,0.000063,1.439972768e2,4.357156225e2,1.453271836e3,1.164244845e2,-5.372e-14,5.344058,1.602240
2,0.000125,1.439945536e2,4.357210851e2,1.453326191e3,1.163082039e2,-1.048e-13,5.338654,1.600579
3,0.000188,1.439918303e2,4.357265329e2,1.453380457e3,1.161918785e2,-1.174e-13,5.333248,1.598919
4,0.000250,1.439891070e2,4.357319659e2,1.453434635e3,1.160755085e2,-1.789e-13,5.327840,1.597258
5,0.000313,1.439863836e2,4.357373839e2,1.453488723e3,1.159590939e2,-1.163e-13,5.322430,1.595597
6,0.000375,1.439836603e2,4.357427870e2,1.453542723e3,1.158426348e2,-1.006e-13,5.317019,1.593935
7,0.000438,1.439809368e2,4.357481753e2,1.453596633e3,1.157261313e2,-1.033e-13,5.311606,1.592273
8,0.000500,1.439782134e2,4.357535486e2,1.453650454e3,1.156095836e2,1.414e-15,5.306191,1.590610
9,0.000563,1.439754899e2,4.357589070e2,1.453704186e3,1.154929917e2,-1.857e-14,5.300775,1.588948
10,0.000625,1.439727664e2,4.357642505e2,1.453757828e3,1.153763557e2,-4.400e-14,5.295357,1.587284
11,0.000687,1.439700429e2,4.357695791e2,1.453811382e3,1.152596758e2,5.504e-15,5.289937,1.585621
12,0.000750,1.439673193e2,4.357748928e2,1.453864846e3,1.151429520e2,-2.968e-14,5.284515,1.583957
13,0.000813,1.439645957e2,4.357801916e2,1.453918221e3,1.150261844e2,-1.185e-13,5.279092,1.582292
14,0.000875,1.439618720e2,4.357854754e2,1.453971506e3,1.149093731e2,-1.545e-13,5.273667,1.580628
15,0.000937,1.439591484e2,4.357907443e2,1.454024702e3,1.147925182e2,-1.021e-13,5.268240,1.578962
16,0.001000,1.439564247e2,4.357959982e2,1.454077809e3,1.146756199e2,-5.380e-14,5.262812,1.577297
17,0.001063,1.439537009e2,4.358012372e2,1.454130826e3,1.145586782e2,-8.480e-15,5.257382,1.575631
18,0.001125,1.439509771e2,4.358064612e2,1.454183753e3,1.144416932e2,-3.484e-14,5.251950,1.573965
19,0.001187,1.439482533e2,4.358116703e2,1.454236591e3,1.143246650e2,-6.456e-14,5.246517,1.572298
