== scout: M=8 ic=adv nu=0.05 dt=0.0005 steps=12000 lambda=-0.05 E0=144 engine=fft modes=2109 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
1080,0.540000,2.056865482e1,6.800839683e2,2.937443258e4,2.149086612e2,-1.401e-11,6.320063,0.146324
1100,0.550000,1.990095202e1,6.554773591e2,2.823765391e4,2.047951330e2,-1.274e-11,6.248732,0.145051
1120,0.560000,1.925739313e1,6.317917729e2,2.714796279e4,1.957125878e2,-1.197e-11,6.195478,0.144182
1140,0.570000,1.863707028e1,6.090005452e2,2.610543431e4,1.875686519e2,-1.176e-11,6.159885,0.143701
1160,0.580000,1.803910456e1,5.870714203e2,2.510908739e4,1.798980187e2,-1.212e-11,6.128659,0.143293
1180,0.590000,1.746265381e1,5.659629262e2,2.415663064e4,1.721229947e2,-1.292e-11,6.082483,0.142506
1200,0.600000,1.690692158e1,5.456256847e2,2.324466450e4,1.637727054e2,-1.409e-11,6.003116,0.140912
1220,0.610000,1.637116298e1,5.260068874e2,2.236916431e4,1.546124159e2,-1.548e-11,5.878722,0.138237
1240,0.620000,1.585468530e1,5.070558522e2,2.152605055e4,1.446785413e2,-1.699e-11,5.706612,0.134422
1260,0.630000,1.535684335e1,4.887289599e2,2.071169478e4,1.342411608e2,-1.849e-11,5.493481,0.129628
1280,0.640000,1.487703056e1,4.709929317e2,1.992327360e4,1.237241804e2,-1.998e-11,5.253760,0.124201
1300,0.650000,1.441466789e1,4.538260601e2,1.915893992e4,1.136109111e2,-2.132e-11,5.006804,0.118598
1320,0.660000,1.396919243e1,4.372175055e2,1.841782157e4,1.043562761e2,-2.259e-11,4.773655,0.113321
1340,0.670000,1.354004756e1,4.211650978e2,1.769988226e4,9.631940303e1,-2.373e-11,4.573950,0.108836
1360,0.680000,1.312667574e1,4.056722428e2,1.700569218e4,8.972321544e1,-2.472e-11,4.423434,0.105521
1380,0.690000,1.272851467e1,3.907445520e2,1.633615769e4,8.464148873e1,-2.558e-11,4.332318,0.103625
1400,0.700000,1.234499664e1,3.763867298e2,1.569225464e4,8.100929424e1,-2.632e-11,4.304578,0.103247
1420,0.710000,1.197555076e1,3.626000984e2,1.507479961e4,7.865014156e1,-2.696e-11,4.338120,0.104347
1440,0.720000,1.161960721e1,3.493809695e2,1.448428109e4,7.731231696e1,-2.745e-11,4.425674,0.106753
1460,0.730000,1.127660273e1,3.367199111e2,1.392076023e4,7.670745384e1,-2.783e-11,4.556158,0.110206
1480,0.740000,1.094598634e1,3.246018239e2,1.338383945e4,7.654574433e1,-2.815e-11,4.716286,0.114385
1500,0.750000,1.062722473e1,3.130066569e2,1.287268947e4,7.656398611e1,-2.835e-11,4.892163,0.118956
1520,0.760000,1.031980665e1,3.019105443e2,1.238611964e4,7.654454369e1,-2.847e-11,5.070677,0.123597
1540,0.770000,1.002324606e1,2.912871428e2,1.192267450e4,7.632503431e1,-2.851e-11,5.240536,0.128033
1560,0.780000,9.737083955e0,2.811089766e2,1.148074040e4,7.579990991e1,-2.847e-11,5.392920,0.132047
1580,0.790000,9.460888844e0,2.713486427e2,1.105864846e4,7.491594293e1,-2.835e-11,5.521748,0.135488
1600,0.800000,9.194256196e0,2.619797879e2,1.065476413e4,7.366389544e1,-2.814e-11,5.623632,0.138274
1620,0.810000,8.936806998e0,2.529778182e2,1.026755755e4,7.206844997e1,-2.783e-11,5.697610,0.140381
1640,0.820000,8.688185756e0,2.443203424e2,9.895652607e3,7.017799071e1,-2.743e-11,5.744752,0.141836
